"","spp1","spp2","overlap_mean_sp1to2","overlap_mean_sp2to1"
"2637","Palicourea_conephoroides","Palicourea_tetragona",81.7975,16.1273
"2638","Palicourea_tinctoria","Palicourea_tetragona",19.3268,77.8525
"2639","Palicourea_jelskii","Palicourea_tetragona",8.7755,0.8193
"2640","Palicourea_allenii","Palicourea_tetragona",64.1684,30.3941
"2641","Palicourea_cyanococca","Palicourea_tetragona",49.5765,67.3102
"2642","Palicourea_hazenii","Palicourea_tetragona",70.3098,6.9694
"2643","Palicourea_tomentosa","Palicourea_tetragona",64.5865,90.1501
"2644","Psychotria_rosea","Palicourea_tetragona",81.155,84.0925
"2645","Psychotria_suterella","Palicourea_tetragona",2.4771,5.9982
"2646","Palicourea_brachypoda","Palicourea_tetragona",14.2726,40.7606
"2647","Palicourea_sessilis","Palicourea_tetragona",7.7722,2.4097
"2648","Palicourea_divaricata","Palicourea_tetragona",13.3611,22.7379
"2649","Palicourea_racemosa","Palicourea_tetragona",96.7241,65.2779
"2650","Palicourea_subfusca","Palicourea_tetragona",94.0049,24.731
"2651","Palicourea_topoensis","Palicourea_tetragona",16.1169,7.7332
"2652","Palicourea_brevicollis","Palicourea_tetragona",14.2666,9.7171
"2654","Palicourea_pubescens","Palicourea_domingensis",70.8381,89.5783
"2655","Palicourea_correae","Palicourea_domingensis",10.8533,38.8542
"2656","Palicourea_elata","Palicourea_domingensis",25.7118,57.3053
"2657","Palicourea_berteroana","Palicourea_domingensis",85.729,35.512
"2658","Palicourea_petiolaris","Palicourea_domingensis",14.1536,56.027
"2659","Palicourea_timbiquensis","Palicourea_domingensis",16.6923,2.4467
"2660","Palicourea_acanthacea","Palicourea_domingensis",6.7815,13.1177
"2661","Palicourea_brachiata","Palicourea_domingensis",44.9309,50.7564
"2662","Palicourea_glomerulata","Palicourea_domingensis",39.0365,22.6409
"2663","Palicourea_conephoroides","Palicourea_domingensis",74.5574,24.2516
"2664","Palicourea_tinctoria","Palicourea_domingensis",24.6798,73.136
"2665","Palicourea_jelskii","Palicourea_domingensis",2.6267,21.5357
"2666","Palicourea_allenii","Palicourea_domingensis",51.2154,22.1903
"2667","Palicourea_cyanococca","Palicourea_domingensis",25.5401,41.6527
"2668","Palicourea_hazenii","Palicourea_domingensis",8.7247,61.1334
"2669","Palicourea_tomentosa","Palicourea_domingensis",47.5579,71.1621
"2670","Psychotria_rosea","Palicourea_domingensis",69.4851,68.7116
"2671","Psychotria_suterella","Palicourea_domingensis",7.0384,12.7541
"2672","Palicourea_brachypoda","Palicourea_domingensis",18.447,53.9664
"2673","Palicourea_sessilis","Palicourea_domingensis",9.0625,25.2796
"2674","Palicourea_divaricata","Palicourea_domingensis",20.523,40.8724
"2675","Palicourea_racemosa","Palicourea_domingensis",65.846,91.8591
"2676","Palicourea_subfusca","Palicourea_domingensis",27.289,89.965
"2677","Palicourea_topoensis","Palicourea_domingensis",9.0757,2.438
"2678","Palicourea_brevicollis","Palicourea_domingensis",34.8761,23.1342
"2680","Palicourea_correae","Palicourea_pubescens",8.7321,78.5223
"2681","Palicourea_elata","Palicourea_pubescens",50.6325,54.5463
"2682","Palicourea_berteroana","Palicourea_pubescens",82.6405,57.6537
"2683","Palicourea_petiolaris","Palicourea_pubescens",53.5914,26.0267
"2684","Palicourea_timbiquensis","Palicourea_pubescens",20.2258,1.5392
"2685","Palicourea_acanthacea","Palicourea_pubescens",4.23,22.3495
"2686","Palicourea_brachiata","Palicourea_pubescens",35.5986,70.8268
"2687","Palicourea_glomerulata","Palicourea_pubescens",14.0684,49.8306
"2688","Palicourea_conephoroides","Palicourea_pubescens",67.3163,38.6166
"2689","Palicourea_tinctoria","Palicourea_pubescens",46.4009,70.1369
"2690","Palicourea_jelskii","Palicourea_pubescens",20.1042,5.555
"2691","Palicourea_allenii","Palicourea_pubescens",39.4622,40.2492
"2692","Palicourea_cyanococca","Palicourea_pubescens",19.7691,67.8041
"2693","Palicourea_hazenii","Palicourea_pubescens",53.1116,22.5544
"2694","Palicourea_tomentosa","Palicourea_pubescens",64.4692,58.3425
"2695","Psychotria_rosea","Palicourea_pubescens",77.8169,52.2915
"2696","Psychotria_suterella","Palicourea_pubescens",20.8868,23.2273
"2697","Palicourea_brachypoda","Palicourea_pubescens",18.6486,80.3007
"2698","Palicourea_sessilis","Palicourea_pubescens",20.9869,35.316
"2699","Palicourea_divaricata","Palicourea_pubescens",11.5435,47.545
"2700","Palicourea_racemosa","Palicourea_pubescens",77.2592,86.2899
"2701","Palicourea_subfusca","Palicourea_pubescens",34.0086,84.7729
"2702","Palicourea_topoensis","Palicourea_pubescens",45.8011,3.9565
"2703","Palicourea_brevicollis","Palicourea_pubescens",45.1139,34.0324
"2705","Palicourea_elata","Palicourea_correae",32.4417,98.488
"2706","Palicourea_berteroana","Palicourea_correae",99.6202,23.2886
"2707","Palicourea_petiolaris","Palicourea_correae",2.8065,49.4844
"2708","Palicourea_timbiquensis","Palicourea_correae",18.6049,11.9073
"2709","Palicourea_acanthacea","Palicourea_correae",38.1728,17.1082
"2710","Palicourea_brachiata","Palicourea_correae",88.8462,41.81
"2711","Palicourea_glomerulata","Palicourea_correae",34.0678,42.7972
"2712","Palicourea_conephoroides","Palicourea_correae",85.8872,6.8772
"2713","Palicourea_tinctoria","Palicourea_correae",10.7434,95.795
"2714","Palicourea_jelskii","Palicourea_correae",0.2984,12.6442
"2715","Palicourea_allenii","Palicourea_correae",90.6848,20.26
"2716","Palicourea_cyanococca","Palicourea_correae",61.4356,90.4606
"2717","Palicourea_hazenii","Palicourea_correae",14.4063,98.2219
"2718","Palicourea_tomentosa","Palicourea_correae",34.2673,96.8194
"2719","Psychotria_rosea","Palicourea_correae",30.3299,55.0511
"2720","Psychotria_suterella","Palicourea_correae",0.181,1.4624
"2721","Palicourea_brachypoda","Palicourea_correae",0.0801,0.0829
"2722","Palicourea_sessilis","Palicourea_correae",0.2666,4.7646
"2723","Palicourea_divaricata","Palicourea_correae",4.2171,9.2689
"2724","Palicourea_racemosa","Palicourea_correae",20.9128,79.0232
"2725","Palicourea_subfusca","Palicourea_correae",9.8985,98.2175
"2726","Palicourea_topoensis","Palicourea_correae",61.7313,46.7414
"2727","Palicourea_brevicollis","Palicourea_correae",1.4471,0.1839
"2729","Palicourea_berteroana","Palicourea_elata",91.3255,74.4652
"2730","Palicourea_petiolaris","Palicourea_elata",10.2826,24.3351
"2731","Palicourea_timbiquensis","Palicourea_elata",43.6726,2.5344
"2732","Palicourea_acanthacea","Palicourea_elata",10.7913,45.3647
"2733","Palicourea_brachiata","Palicourea_elata",44.4225,88.333
"2734","Palicourea_glomerulata","Palicourea_elata",79.6392,13.2608
"2735","Palicourea_conephoroides","Palicourea_elata",66.245,34.0202
"2736","Palicourea_tinctoria","Palicourea_elata",48.9901,79.3014
"2737","Palicourea_jelskii","Palicourea_elata",1.9954,7.7755
"2738","Palicourea_allenii","Palicourea_elata",66.2139,64.5479
"2739","Palicourea_cyanococca","Palicourea_elata",39.6093,90.3377
"2740","Palicourea_hazenii","Palicourea_elata",51.1941,84.5992
"2741","Palicourea_tomentosa","Palicourea_elata",78.8735,67.7885
"2742","Psychotria_rosea","Palicourea_elata",75.4343,26.3723
"2743","Psychotria_suterella","Palicourea_elata",29.4309,14.7053
"2744","Palicourea_brachypoda","Palicourea_elata",6.2761,85.5831
"2745","Palicourea_sessilis","Palicourea_elata",13.5513,16.0909
"2746","Palicourea_divaricata","Palicourea_elata",1.7621,7.1005
"2747","Palicourea_racemosa","Palicourea_elata",65.5512,52.6105
"2748","Palicourea_subfusca","Palicourea_elata",39.8486,85.1605
"2749","Palicourea_topoensis","Palicourea_elata",90.104,18.2327
"2750","Palicourea_brevicollis","Palicourea_elata",7.1301,15.2708
"2752","Palicourea_petiolaris","Palicourea_berteroana",46.7938,47.7938
"2753","Palicourea_timbiquensis","Palicourea_berteroana",58.3045,3.8174
"2754","Palicourea_acanthacea","Palicourea_berteroana",17.4552,69.3619
"2755","Palicourea_brachiata","Palicourea_berteroana",96.8907,47.243
"2756","Palicourea_glomerulata","Palicourea_berteroana",90.5531,16.1808
"2757","Palicourea_conephoroides","Palicourea_berteroana",68.7626,77.4766
"2758","Palicourea_tinctoria","Palicourea_berteroana",80.4782,83.8123
"2759","Palicourea_jelskii","Palicourea_berteroana",15.1157,24.344
"2760","Palicourea_allenii","Palicourea_berteroana",74.2881,83.3256
"2761","Palicourea_cyanococca","Palicourea_berteroana",95.9944,34.0521
"2762","Palicourea_hazenii","Palicourea_berteroana",69.7599,82.7718
"2763","Palicourea_tomentosa","Palicourea_berteroana",92.7712,69.3036
"2764","Psychotria_rosea","Palicourea_berteroana",94.4156,35.1303
"2765","Psychotria_suterella","Palicourea_berteroana",33.4061,16.3256
"2766","Palicourea_brachypoda","Palicourea_berteroana",80.1679,4.8957
"2767","Palicourea_sessilis","Palicourea_berteroana",34.7833,26.7805
"2768","Palicourea_divaricata","Palicourea_berteroana",58.5274,9.8362
"2769","Palicourea_racemosa","Palicourea_berteroana",91.2343,64.0214
"2770","Palicourea_subfusca","Palicourea_berteroana",64.5093,90.6405
"2771","Palicourea_topoensis","Palicourea_berteroana",95.4844,13.6469
"2772","Palicourea_brevicollis","Palicourea_berteroana",28.4069,16.3423
"2774","Palicourea_timbiquensis","Palicourea_petiolaris",15.0784,1.403
"2775","Palicourea_acanthacea","Palicourea_petiolaris",15.2307,36.1615
"2776","Palicourea_brachiata","Palicourea_petiolaris",9.8107,39.6881
"2777","Palicourea_glomerulata","Palicourea_petiolaris",2.3222,22.7448
"2778","Palicourea_conephoroides","Palicourea_petiolaris",56.9505,56.968
"2779","Palicourea_tinctoria","Palicourea_petiolaris",67.905,62.707
"2780","Palicourea_jelskii","Palicourea_petiolaris",44.5187,34.5964
"2781","Palicourea_allenii","Palicourea_petiolaris",49.065,55.2687
"2782","Palicourea_cyanococca","Palicourea_petiolaris",6.1183,33.3748
"2783","Palicourea_hazenii","Palicourea_petiolaris",67.2879,58.9623
"2784","Palicourea_tomentosa","Palicourea_petiolaris",34.7094,17.7393
"2785","Psychotria_rosea","Palicourea_petiolaris",45.1221,9.5455
"2786","Psychotria_suterella","Palicourea_petiolaris",17.5157,7.5394
"2787","Palicourea_brachypoda","Palicourea_petiolaris",0.5893,18.0892
"2788","Palicourea_sessilis","Palicourea_petiolaris",26.4572,30.134
"2789","Palicourea_divaricata","Palicourea_petiolaris",14.4425,74.7628
"2790","Palicourea_racemosa","Palicourea_petiolaris",48.7384,28.5079
"2791","Palicourea_subfusca","Palicourea_petiolaris",22.241,31.6064
"2792","Palicourea_topoensis","Palicourea_petiolaris",31.0895,0.7166
"2793","Palicourea_brevicollis","Palicourea_petiolaris",15.2914,17.0033
"2795","Palicourea_acanthacea","Palicourea_timbiquensis",86.3034,32.0336
"2796","Palicourea_brachiata","Palicourea_timbiquensis",60.4735,18.0431
"2797","Palicourea_glomerulata","Palicourea_timbiquensis",80.0983,46.9143
"2798","Palicourea_conephoroides","Palicourea_timbiquensis",31.4466,1.3438
"2799","Palicourea_tinctoria","Palicourea_timbiquensis",1.8887,38.9192
"2800","Palicourea_jelskii","Palicourea_timbiquensis",3.1528,0.0976
"2801","Palicourea_allenii","Palicourea_timbiquensis",69.6466,8.1059
"2802","Palicourea_cyanococca","Palicourea_timbiquensis",61.0261,21.5393
"2803","Palicourea_hazenii","Palicourea_timbiquensis",26.1659,1.0253
"2804","Palicourea_tomentosa","Palicourea_timbiquensis",12.0391,71.0404
"2805","Psychotria_rosea","Palicourea_timbiquensis",12.7674,53.3162
"2806","Psychotria_suterella","Palicourea_timbiquensis",0.0054,0.0118
"2807","Palicourea_brachypoda","Palicourea_timbiquensis",2e-04,2e-04
"2808","Palicourea_sessilis","Palicourea_timbiquensis",3.5674,0.1424
"2809","Palicourea_divaricata","Palicourea_timbiquensis",25.4337,12.7109
"2810","Palicourea_racemosa","Palicourea_timbiquensis",59.3172,6.4324
"2811","Palicourea_subfusca","Palicourea_timbiquensis",66.1056,2.4856
"2812","Palicourea_topoensis","Palicourea_timbiquensis",4.7242,8.6812
"2813","Palicourea_brevicollis","Palicourea_timbiquensis",1.954,0.1086
"2815","Palicourea_brachiata","Palicourea_acanthacea",37.9225,57.3087
"2816","Palicourea_glomerulata","Palicourea_acanthacea",55.3399,35.333
"2817","Palicourea_conephoroides","Palicourea_acanthacea",7.3386,38.8556
"2818","Palicourea_tinctoria","Palicourea_acanthacea",16.5655,52.9264
"2819","Palicourea_jelskii","Palicourea_acanthacea",1.869,9.7236
"2820","Palicourea_allenii","Palicourea_acanthacea",35.2565,81.5034
"2821","Palicourea_cyanococca","Palicourea_acanthacea",39.2332,51.3506
"2822","Palicourea_hazenii","Palicourea_acanthacea",17.6837,49.6799
"2823","Palicourea_tomentosa","Palicourea_acanthacea",27.6237,68.6989
"2824","Psychotria_rosea","Palicourea_acanthacea",26.8974,39.8495
"2825","Psychotria_suterella","Palicourea_acanthacea",0.1564,0.4462
"2826","Palicourea_brachypoda","Palicourea_acanthacea",3e-04,1e-04
"2827","Palicourea_sessilis","Palicourea_acanthacea",0.9094,7.2041
"2828","Palicourea_divaricata","Palicourea_acanthacea",31.8626,21.5048
"2829","Palicourea_racemosa","Palicourea_acanthacea",14.736,49.9577
"2830","Palicourea_subfusca","Palicourea_acanthacea",8.0578,75.8139
"2831","Palicourea_topoensis","Palicourea_acanthacea",31.4868,5.5034
"2832","Palicourea_brevicollis","Palicourea_acanthacea",0.4759,2.4936
"2834","Palicourea_glomerulata","Palicourea_brachiata",91.4633,61.3576
"2835","Palicourea_conephoroides","Palicourea_brachiata",19.5048,84.7394
"2836","Palicourea_tinctoria","Palicourea_brachiata",28.3467,88.6069
"2837","Palicourea_jelskii","Palicourea_brachiata",1.5986,14.6062
"2838","Palicourea_allenii","Palicourea_brachiata",90.7026,49.4377
"2839","Palicourea_cyanococca","Palicourea_brachiata",91.2742,82.2831
"2840","Palicourea_hazenii","Palicourea_brachiata",20.1565,80.7099
"2841","Palicourea_tomentosa","Palicourea_brachiata",76.1637,98.1632
"2842","Psychotria_rosea","Palicourea_brachiata",78.6897,81.1271
"2843","Psychotria_suterella","Palicourea_brachiata",1.2827,3.6097
"2844","Palicourea_brachypoda","Palicourea_brachiata",4.6307,1.1634
"2845","Palicourea_sessilis","Palicourea_brachiata",2.7407,9.0608
"2846","Palicourea_divaricata","Palicourea_brachiata",23.8399,18.7089
"2847","Palicourea_racemosa","Palicourea_brachiata",59.5103,93.188
"2848","Palicourea_subfusca","Palicourea_brachiata",27.3605,98.6795
"2849","Palicourea_topoensis","Palicourea_brachiata",66.1618,24.1378
"2850","Palicourea_brevicollis","Palicourea_brachiata",2.7875,5.5588
"2852","Palicourea_conephoroides","Palicourea_glomerulata",68.7893,5.7297
"2853","Palicourea_tinctoria","Palicourea_glomerulata",6.827,75.7367
"2854","Palicourea_jelskii","Palicourea_glomerulata",0.2521,6.7005
"2855","Palicourea_allenii","Palicourea_glomerulata",91.8857,19.7472
"2856","Palicourea_cyanococca","Palicourea_glomerulata",87.5527,59.4116
"2857","Palicourea_hazenii","Palicourea_glomerulata",3.6864,56.8343
"2858","Palicourea_tomentosa","Palicourea_glomerulata",45.4099,96.9865
"2859","Psychotria_rosea","Palicourea_glomerulata",54.6826,87.0618
"2860","Psychotria_suterella","Palicourea_glomerulata",0.04,0.1673
"2861","Palicourea_brachypoda","Palicourea_glomerulata",0.291,0.4161
"2862","Palicourea_sessilis","Palicourea_glomerulata",0.2051,2.2725
"2863","Palicourea_divaricata","Palicourea_glomerulata",26.6335,16.8333
"2864","Palicourea_racemosa","Palicourea_glomerulata",33.6448,92.0903
"2865","Palicourea_subfusca","Palicourea_glomerulata",12.0781,95.3453
"2866","Palicourea_topoensis","Palicourea_glomerulata",14.6951,20.5682
"2867","Palicourea_brevicollis","Palicourea_glomerulata",2.2588,0.4051
"2869","Palicourea_tinctoria","Palicourea_conephoroides",86.4889,76.3487
"2870","Palicourea_jelskii","Palicourea_conephoroides",57.3781,59.3956
"2871","Palicourea_allenii","Palicourea_conephoroides",50.1428,66.7184
"2872","Palicourea_cyanococca","Palicourea_conephoroides",80.0774,12.2697
"2873","Palicourea_hazenii","Palicourea_conephoroides",52.6562,62.5243
"2874","Palicourea_tomentosa","Palicourea_conephoroides",76.8365,32.0597
"2875","Psychotria_rosea","Palicourea_conephoroides",78.9489,14.5124
"2876","Psychotria_suterella","Palicourea_conephoroides",58.007,36.0211
"2877","Palicourea_brachypoda","Palicourea_conephoroides",7.5067,79.5408
"2878","Palicourea_sessilis","Palicourea_conephoroides",65.5957,58.153
"2879","Palicourea_divaricata","Palicourea_conephoroides",56.2737,7.9794
"2880","Palicourea_racemosa","Palicourea_conephoroides",80.1142,41.4902
"2881","Palicourea_subfusca","Palicourea_conephoroides",62.1678,71.8502
"2882","Palicourea_topoensis","Palicourea_conephoroides",62.9049,4.575
"2883","Palicourea_brevicollis","Palicourea_conephoroides",32.6522,39.1521
"2885","Palicourea_jelskii","Palicourea_tinctoria",52.9518,30.7918
"2886","Palicourea_allenii","Palicourea_tinctoria",75.2879,80.9306
"2887","Palicourea_cyanococca","Palicourea_tinctoria",18.4691,85.3888
"2888","Palicourea_hazenii","Palicourea_tinctoria",80.7386,69.301
"2889","Palicourea_tomentosa","Palicourea_tinctoria",79.4722,41.7177
"2890","Psychotria_rosea","Palicourea_tinctoria",81.718,17.6018
"2891","Psychotria_suterella","Palicourea_tinctoria",44.0225,28.4528
"2892","Palicourea_brachypoda","Palicourea_tinctoria",6.1283,76.1791
"2893","Palicourea_sessilis","Palicourea_tinctoria",47.1854,41.4274
"2894","Palicourea_divaricata","Palicourea_tinctoria",9.914,61.5948
"2895","Palicourea_racemosa","Palicourea_tinctoria",46.2608,79.4769
"2896","Palicourea_subfusca","Palicourea_tinctoria",66.9299,50.3502
"2897","Palicourea_topoensis","Palicourea_tinctoria",85.9058,7.7194
"2898","Palicourea_brevicollis","Palicourea_tinctoria",26.1017,32.3089
"2900","Palicourea_allenii","Palicourea_jelskii",14.1507,25.2322
"2901","Palicourea_cyanococca","Palicourea_jelskii",0.9466,11.7596
"2902","Palicourea_hazenii","Palicourea_jelskii",20.3497,26.6756
"2903","Palicourea_tomentosa","Palicourea_jelskii",12.5234,3.0219
"2904","Psychotria_rosea","Palicourea_jelskii",11.4451,0.8938
"2905","Psychotria_suterella","Palicourea_jelskii",17.5345,11.3988
"2906","Palicourea_brachypoda","Palicourea_jelskii",0.2773,4.2995
"2907","Palicourea_sessilis","Palicourea_jelskii",38.7423,29.6325
"2908","Palicourea_divaricata","Palicourea_jelskii",3.8829,34.6291
"2909","Palicourea_racemosa","Palicourea_jelskii",21.297,6.784
"2910","Palicourea_subfusca","Palicourea_jelskii",15.2942,18.7087
"2911","Palicourea_topoensis","Palicourea_jelskii",17.4898,0.4699
"2912","Palicourea_brevicollis","Palicourea_jelskii",8.8232,12.3356
"2914","Palicourea_cyanococca","Palicourea_allenii",85.152,35.5815
"2915","Palicourea_hazenii","Palicourea_allenii",60.8167,75.5166
"2916","Palicourea_tomentosa","Palicourea_allenii",78.9101,64.0975
"2917","Psychotria_rosea","Palicourea_allenii",78.01,36.5885
"2918","Psychotria_suterella","Palicourea_allenii",18.5404,11.5613
"2919","Palicourea_brachypoda","Palicourea_allenii",34.3683,1.5935
"2920","Palicourea_sessilis","Palicourea_allenii",18.1579,20.0118
"2921","Palicourea_divaricata","Palicourea_allenii",48.5975,12.6541
"2922","Palicourea_racemosa","Palicourea_allenii",65.2848,54.8418
"2923","Palicourea_subfusca","Palicourea_allenii",41.432,79.4108
"2924","Palicourea_topoensis","Palicourea_allenii",84.5512,9.8425
