Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]
45717	1	-46.79182	-49.746	2.954187	0.01817885	0.0181789	0.0181789	0.0181789	0.0181789	0.0181789	0.0181789
45718	0	-46.76878	-49.81488	3.0461	0.01581887	0.0158189	0.0158189	0.0158189	0.0158189	0.0158189	0.0158189
45719	1	-46.79182	-49.746	2.954187	0.01817885	0.0181789	0.0181789	0.0181789	0.0181789	0.0181789	0.0181789
45720	0	-46.7974	-49.86549	3.068091	0.01525422	0.0152542	0.0152542	0.0152542	0.0152542	0.0152542	0.0152542
45721	1	-48.10095	-51.38026	3.279306	0.009831021	0.00983102	0.00983102	0.00983102	0.00983102	0.00983102	0.00983102
45722	0	-46.76224	-49.80074	3.038491	0.01601425	0.0160142	0.0160142	0.0160142	0.0160142	0.0160142	0.0160142
45723	1	-46.88868	-49.79142	2.902736	0.01949992	0.0194999	0.0194999	0.0194999	0.0194999	0.0194999	0.0194999
45724	0	-46.76224	-49.80074	3.038491	0.01601425	0.0160142	0.0160142	0.0160142	0.0160142	0.0160142	0.0160142
45725	1	-46.86542	-49.96498	3.099557	0.01444629	0.0144463	0.0144463	0.0144463	0.0144463	0.0144463	0.0144463
45726	0	-47.2711	-50.46053	3.189434	0.01213859	0.0121386	0.0121386	0.0121386	0.0121386	0.0121386	0.0121386
45727	1	-47.07097	-50.22529	3.154326	0.01304003	0.01304	0.01304	0.01304	0.01304	0.01304	0.01304
45728	0	-49.55257	-52.91985	3.36728	0.007572181	0.00757218	0.00757218	0.00757218	0.00757218	0.00757218	0.00757218
45729	1	-47.16132	-50.33279	3.171466	0.01259995	0.0125999	0.0125999	0.0125999	0.0125999	0.0125999	0.0125999
45730	0	-47.80411	-51.05721	3.253101	0.01050388	0.0105039	0.0105039	0.0105039	0.0105039	0.0105039	0.0105039
45731	1	-47.16132	-50.33279	3.171466	0.01259995	0.0125999	0.0125999	0.0125999	0.0125999	0.0125999	0.0125999
45732	0	-47.19513	-50.37242	3.177285	0.01245053	0.0124505	0.0124505	0.0124505	0.0124505	0.0124505	0.0124505
45733	1	-49.43903	-51.86619	2.427157	0.03171098	0.031711	0.031711	0.031711	0.031711	0.031711	0.031711
45734	0	-47.26608	-50.05546	2.789376	0.02241055	0.0224106	0.0224106	0.0224106	0.0224106	0.0224106	0.0224106
45735	1	-47.05103	-49.89739	2.846364	0.02094733	0.0209473	0.0209473	0.0209473	0.0209473	0.0209473	0.0209473
45736	0	-47.26608	-50.05546	2.789376	0.02241055	0.0224106	0.0224106	0.0224106	0.0224106	0.0224106	0.0224106
45737	1	-47.05103	-49.89739	2.846364	0.02094733	0.0209473	0.0209473	0.0209473	0.0209473	0.0209473	0.0209473
45738	0	-46.76719	-49.74364	2.976452	0.01760715	0.0176072	0.0176072	0.0176072	0.0176072	0.0176072	0.0176072
45739	1	-46.79719	-49.74752	2.950336	0.01827772	0.0182777	0.0182777	0.0182777	0.0182777	0.0182777	0.0182777
45740	0	-46.98959	-49.85519	2.865598	0.02045349	0.0204535	0.0204535	0.0204535	0.0204535	0.0204535	0.0204535
45741	1	-47.72292	-50.41652	2.693593	0.02486992	0.0248699	0.0248699	0.0248699	0.0248699	0.0248699	0.0248699
45742	0	-46.98959	-49.85519	2.865598	0.02045349	0.0204535	0.0204535	0.0204535	0.0204535	0.0204535	0.0204535
45743	1	-47.42828	-50.63971	3.211429	0.01157384	0.0115738	0.0115738	0.0115738	0.0115738	0.0115738	0.0115738
45744	0	-46.91077	-49.80455	2.893785	0.01972974	0.0197297	0.0197297	0.0197297	0.0197297	0.0197297	0.0197297
45745	1	-47.21976	-50.40112	3.181355	0.01234602	0.012346	0.012346	0.012346	0.012346	0.012346	0.012346
45746	0	-46.76359	-49.74453	2.980944	0.01749182	0.0174918	0.0174918	0.0174918	0.0174918	0.0174918	0.0174918
45747	1	-47.08987	-49.92493	2.83506	0.02123758	0.0212376	0.0212376	0.0212376	0.0212376	0.0212376	0.0212376
45748	0	-47.45362	-50.20085	2.747236	0.02349257	0.0234926	0.0234926	0.0234926	0.0234926	0.0234926	0.0234926
45749	1	-47.08987	-49.92493	2.83506	0.02123758	0.0212376	0.0212376	0.0212376	0.0212376	0.0212376	0.0212376
45750	0	-47.31412	-50.50995	3.195829	0.01197439	0.0119744	0.0119744	0.0119744	0.0119744	0.0119744	0.0119744
45751	1	-47.08987	-49.92493	2.83506	0.02123758	0.0212376	0.0212376	0.0212376	0.0212376	0.0212376	0.0212376
45752	0	-47.44326	-50.65661	3.213348	0.01152458	0.0115246	0.0115246	0.0115246	0.0115246	0.0115246	0.0115246
45753	1	-46.76198	-49.80012	3.03814	0.01602324	0.0160232	0.0160232	0.0160232	0.0160232	0.0160232	0.0160232
45754	0	-46.78373	-49.84271	3.058972	0.01548837	0.0154884	0.0154884	0.0154884	0.0154884	0.0154884	0.0154884
45755	1	-46.76808	-49.81344	3.045367	0.01583768	0.0158377	0.0158377	0.0158377	0.0158377	0.0158377	0.0158377
45756	0	-46.78373	-49.84271	3.058972	0.01548837	0.0154884	0.0154884	0.0154884	0.0154884	0.0154884	0.0154884
45757	1	-46.76808	-49.81344	3.045367	0.01583768	0.0158377	0.0158377	0.0158377	0.0158377	0.0158377	0.0158377
45758	0	-46.76066	-49.7458	2.985142	0.01738403	0.017384	0.017384	0.017384	0.017384	0.017384	0.017384
45759	1	-46.76808	-49.81344	3.045367	0.01583768	0.0158377	0.0158377	0.0158377	0.0158377	0.0158377	0.0158377
45760	0	-46.76066	-49.7458	2.985142	0.01738403	0.017384	0.017384	0.017384	0.017384	0.017384	0.017384
45761	1	-46.76808	-49.81344	3.045367	0.01583768	0.0158377	0.0158377	0.0158377	0.0158377	0.0158377	0.0158377
45762	0	-47.27153	-50.46102	3.189499	0.01213693	0.0121369	0.0121369	0.0121369	0.0121369	0.0121369	0.0121369
45763	1	-47.54443	-50.77008	3.225653	0.01120863	0.0112086	0.0112086	0.0112086	0.0112086	0.0112086	0.0112086
45764	0	-47.46456	-50.20948	2.744921	0.02355201	0.023552	0.023552	0.023552	0.023552	0.023552	0.023552
45765	1	-47.96265	-50.6129	2.650258	0.02598259	0.0259826	0.0259826	0.0259826	0.0259826	0.0259826	0.0259826
45766	0	-46.99005	-49.8555	2.865447	0.02045736	0.0204574	0.0204574	0.0204574	0.0204574	0.0204574	0.0204574
45767	1	-47.30974	-50.08884	2.779094	0.02267458	0.0226746	0.0226746	0.0226746	0.0226746	0.0226746	0.0226746
45768	0	-49.81809	-53.19726	3.379177	0.007266726	0.00726673	0.00726673	0.00726673	0.00726673	0.00726673	0.00726673
45769	1	-46.89778	-50.00849	3.110701	0.01416017	0.0141602	0.0141602	0.0141602	0.0141602	0.0141602	0.0141602
45770	0	-49.81809	-53.19726	3.379177	0.007266726	0.00726673	0.00726673	0.00726673	0.00726673	0.00726673	0.00726673
45771	1	-47.40929	-50.61825	3.208957	0.01163732	0.0116373	0.0116373	0.0116373	0.0116373	0.0116373	0.0116373
45772	0	-49.81809	-53.19726	3.379177	0.007266726	0.00726673	0.00726673	0.00726673	0.00726673	0.00726673	0.00726673
45773	1	-46.93453	-49.81928	2.884749	0.01996176	0.0199618	0.0199618	0.0199618	0.0199618	0.0199618	0.0199618
45774	0	-47.03973	-49.88949	2.849766	0.02085998	0.02086	0.02086	0.02086	0.02086	0.02086	0.02086
45775	1	-46.93453	-49.81928	2.884749	0.01996176	0.0199618	0.0199618	0.0199618	0.0199618	0.0199618	0.0199618
45776	0	-46.75214	-49.76286	3.010724	0.01672719	0.0167272	0.0167272	0.0167272	0.0167272	0.0167272	0.0167272
45777	1	-48.21694	-50.82435	2.607417	0.02708259	0.0270826	0.0270826	0.0270826	0.0270826	0.0270826	0.0270826
45778	0	-47.1442	-49.96431	2.820118	0.02162123	0.0216212	0.0216212	0.0216212	0.0216212	0.0216212	0.0216212
45779	1	-47.03052	-49.8831	2.852579	0.02078776	0.0207878	0.0207878	0.0207878	0.0207878	0.0207878	0.0207878
45780	0	-47.8121	-51.06597	3.253869	0.01048415	0.0104842	0.0104842	0.0104842	0.0104842	0.0104842	0.0104842
45781	1	-47.03052	-49.8831	2.852579	0.02078776	0.0207878	0.0207878	0.0207878	0.0207878	0.0207878	0.0207878
45782	0	-47.13256	-49.95581	2.823241	0.02154103	0.021541	0.021541	0.021541	0.021541	0.021541	0.021541
45783	1	-47.85727	-50.52617	2.668897	0.02550402	0.025504	0.025504	0.025504	0.025504	0.025504	0.025504
45784	0	-47.73197	-50.42387	2.691892	0.02491358	0.0249136	0.0249136	0.0249136	0.0249136	0.0249136	0.0249136
45785	1	-46.82102	-49.90189	3.080871	0.01492607	0.0149261	0.0149261	0.0149261	0.0149261	0.0149261	0.0149261
45786	0	-47.49145	-50.7108	3.219345	0.01137059	0.0113706	0.0113706	0.0113706	0.0113706	0.0113706	0.0113706
45787	1	-48.09391	-51.37265	3.278734	0.009845707	0.00984571	0.00984571	0.00984571	0.00984571	0.00984571	0.00984571
45788	0	-47.40453	-50.16233	2.757794	0.02322146	0.0232215	0.0232215	0.0232215	0.0232215	0.0232215	0.0232215
45789	1	-52.79067	-54.80726	2.016592	0.04225274	0.0422527	0.0422527	0.0422527	0.0422527	0.0422527	0.0422527
45790	0	-47.40453	-50.16233	2.757794	0.02322146	0.0232215	0.0232215	0.0232215	0.0232215	0.0232215	0.0232215
45791	1	-47.65623	-50.36254	2.706303	0.02454355	0.0245436	0.0245436	0.0245436	0.0245436	0.0245436	0.0245436
45792	0	-47.40453	-50.16233	2.757794	0.02322146	0.0232215	0.0232215	0.0232215	0.0232215	0.0232215	0.0232215
45793	1	-46.76086	-49.79744	3.036575	0.01606344	0.0160634	0.0160634	0.0160634	0.0160634	0.0160634	0.0160634
45794	0	-47.04819	-50.19775	3.149559	0.01316244	0.0131624	0.0131624	0.0131624	0.0131624	0.0131624	0.0131624
45795	1	-47.79232	-51.04428	3.251959	0.01053318	0.0105332	0.0105332	0.0105332	0.0105332	0.0105332	0.0105332
45796	0	-46.90759	-49.80263	2.895039	0.01969755	0.0196975	0.0196975	0.0196975	0.0196975	0.0196975	0.0196975
45797	1	-46.95783	-50.08598	3.12815	0.01371214	0.0137121	0.0137121	0.0137121	0.0137121	0.0137121	0.0137121
45798	0	-46.76252	-49.74493	2.982409	0.01745421	0.0174542	0.0174542	0.0174542	0.0174542	0.0174542	0.0174542
45799	1	-46.85454	-49.77251	2.917966	0.01910885	0.0191089	0.0191089	0.0191089	0.0191089	0.0191089	0.0191089
45800	0	-46.76252	-49.74493	2.982409	0.01745421	0.0174542	0.0174542	0.0174542	0.0174542	0.0174542	0.0174542
45801	1	-46.85454	-49.77251	2.917966	0.01910885	0.0191089	0.0191089	0.0191089	0.0191089	0.0191089	0.0191089
45802	0	-47.15064	-49.96904	2.818403	0.02166525	0.0216653	0.0216653	0.0216653	0.0216653	0.0216653	0.0216653
45803	1	-48.1228	-50.74576	2.622961	0.02668347	0.0266835	0.0266835	0.0266835	0.0266835	0.0266835	0.0266835
45804	0	-46.88854	-49.79134	2.902795	0.01949839	0.0194984	0.0194984	0.0194984	0.0194984	0.0194984	0.0194984
45805	1	-47.4974	-50.23546	2.738052	0.02372838	0.0237284	0.0237284	0.0237284	0.0237284	0.0237284	0.0237284
45806	0	-47.54065	-50.26983	2.729177	0.02395624	0.0239562	0.0239562	0.0239562	0.0239562	0.0239562	0.0239562
45807	1	-46.77491	-49.74321	2.968301	0.01781645	0.0178165	0.0178165	0.0178165	0.0178165	0.0178165	0.0178165
45808	0	-46.79308	-49.74634	2.953258	0.0182027	0.0182027	0.0182027	0.0182027	0.0182027	0.0182027	0.0182027
45809	1	-47.67482	-50.37755	2.702727	0.02463537	0.0246354	0.0246354	0.0246354	0.0246354	0.0246354	0.0246354
45810	0	-46.79308	-49.74634	2.953258	0.0182027	0.0182027	0.0182027	0.0182027	0.0182027	0.0182027	0.0182027
45811	1	-47.67482	-50.37755	2.702727	0.02463537	0.0246354	0.0246354	0.0246354	0.0246354	0.0246354	0.0246354
45812	0	-46.79308	-49.74634	2.953258	0.0182027	0.0182027	0.0182027	0.0182027	0.0182027	0.0182027	0.0182027
45813	1	-47.45748	-50.2039	2.746418	0.02351358	0.0235136	0.0235136	0.0235136	0.0235136	0.0235136	0.0235136
45814	0	-47.74671	-50.43585	2.689135	0.02498437	0.0249844	0.0249844	0.0249844	0.0249844	0.0249844	0.0249844
45815	1	-47.62089	-50.33406	2.713178	0.02436703	0.024367	0.024367	0.024367	0.024367	0.024367	0.024367
45816	0	-48.27974	-51.57291	3.293174	0.009474939	0.00947494	0.00947494	0.00947494	0.00947494	0.00947494	0.00947494
45817	1	-46.8186	-49.75538	2.936779	0.01862582	0.0186258	0.0186258	0.0186258	0.0186258	0.0186258	0.0186258
45818	0	-46.85699	-49.77379	2.916802	0.01913875	0.0191387	0.0191387	0.0191387	0.0191387	0.0191387	0.0191387
45819	1	-47.54611	-50.27418	2.728071	0.02398465	0.0239846	0.0239846	0.0239846	0.0239846	0.0239846	0.0239846
45820	0	-47.24579	-50.4313	3.185516	0.0122392	0.0122392	0.0122392	0.0122392	0.0122392	0.0122392	0.0122392
45821	1	-48.1541	-50.77186	2.617754	0.02681717	0.0268172	0.0268172	0.0268172	0.0268172	0.0268172	0.0268172
45822	0	-48.22156	-50.82822	2.606662	0.02710197	0.027102	0.027102	0.027102	0.027102	0.027102	0.027102
45823	1	-47.81224	-51.06612	3.253882	0.01048381	0.0104838	0.0104838	0.0104838	0.0104838	0.0104838	0.0104838
45824	0	-47.78808	-51.03962	3.251547	0.01054377	0.0105438	0.0105438	0.0105438	0.0105438	0.0105438	0.0105438
45825	1	-46.8466	-49.76842	2.921821	0.01900989	0.0190099	0.0190099	0.0190099	0.0190099	0.0190099	0.0190099
45826	0	-46.75909	-49.74677	2.987682	0.01731881	0.0173188	0.0173188	0.0173188	0.0173188	0.0173188	0.0173188
45827	1	-46.8466	-49.76842	2.921821	0.01900989	0.0190099	0.0190099	0.0190099	0.0190099	0.0190099	0.0190099
45828	0	-47.37536	-50.13958	2.764213	0.02305665	0.0230567	0.0230567	0.0230567	0.0230567	0.0230567	0.0230567
45829	1	-46.78417	-49.84346	3.05929	0.01548021	0.0154802	0.0154802	0.0154802	0.0154802	0.0154802	0.0154802
45830	0	-48.47022	-51.03734	2.567124	0.02811715	0.0281171	0.0281171	0.0281171	0.0281171	0.0281171	0.0281171
45831	1	-46.82161	-49.75666	2.935046	0.01867032	0.0186703	0.0186703	0.0186703	0.0186703	0.0186703	0.0186703
45832	0	-47.3818	-50.14459	2.762787	0.02309326	0.0230933	0.0230933	0.0230933	0.0230933	0.0230933	0.0230933
45833	1	-46.92698	-50.04659	3.11961	0.01393141	0.0139314	0.0139314	0.0139314	0.0139314	0.0139314	0.0139314
45834	0	-47.3818	-50.14459	2.762787	0.02309326	0.0230933	0.0230933	0.0230933	0.0230933	0.0230933	0.0230933
45835	1	-47.40163	-50.60958	3.207947	0.01166326	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633
45836	0	-46.88028	-49.98515	3.104867	0.01430996	0.01431	0.01431	0.01431	0.01431	0.01431	0.01431
45837	1	-47.4361	-50.18707	2.75097	0.02339669	0.0233967	0.0233967	0.0233967	0.0233967	0.0233967	0.0233967
45838	0	-46.88028	-49.98515	3.104867	0.01430996	0.01431	0.01431	0.01431	0.01431	0.01431	0.01431
45839	1	-47.4361	-50.18707	2.75097	0.02339669	0.0233967	0.0233967	0.0233967	0.0233967	0.0233967	0.0233967
45840	0	-46.94735	-49.82744	2.880089	0.0200814	0.0200814	0.0200814	0.0200814	0.0200814	0.0200814	0.0200814
45841	1	-47.4361	-50.18707	2.75097	0.02339669	0.0233967	0.0233967	0.0233967	0.0233967	0.0233967	0.0233967
45842	0	-47.00427	-50.14399	3.139716	0.01341518	0.0134152	0.0134152	0.0134152	0.0134152	0.0134152	0.0134152
45843	1	-46.97978	-49.84864	2.868855	0.02036984	0.0203698	0.0203698	0.0203698	0.0203698	0.0203698	0.0203698
45844	0	-46.7947	-49.86111	3.066417	0.01529722	0.0152972	0.0152972	0.0152972	0.0152972	0.0152972	0.0152972
45845	1	-48.9837	-51.47439	2.490694	0.03007958	0.0300796	0.0300796	0.0300796	0.0300796	0.0300796	0.0300796
45846	0	-50.67004	-52.93792	2.267885	0.03580048	0.0358005	0.0358005	0.0358005	0.0358005	0.0358005	0.0358005
45847	1	-46.97916	-49.84823	2.869065	0.02036447	0.0203645	0.0203645	0.0203645	0.0203645	0.0203645	0.0203645
45848	0	-46.75435	-49.7523	2.997945	0.0170553	0.0170553	0.0170553	0.0170553	0.0170553	0.0170553	0.0170553
45849	1	-46.97916	-49.84823	2.869065	0.02036447	0.0203645	0.0203645	0.0203645	0.0203645	0.0203645	0.0203645
45850	0	-48.39485	-50.97375	2.578901	0.02781476	0.0278148	0.0278148	0.0278148	0.0278148	0.0278148	0.0278148
45851	1	-46.97916	-49.84823	2.869065	0.02036447	0.0203645	0.0203645	0.0203645	0.0203645	0.0203645	0.0203645
45852	0	-48.39485	-50.97375	2.578901	0.02781476	0.0278148	0.0278148	0.0278148	0.0278148	0.0278148	0.0278148
45853	1	-46.97916	-49.84823	2.869065	0.02036447	0.0203645	0.0203645	0.0203645	0.0203645	0.0203645	0.0203645
45854	0	-47.09391	-49.92782	2.833917	0.02126691	0.0212669	0.0212669	0.0212669	0.0212669	0.0212669	0.0212669
45855	1	-46.78625	-49.84704	3.06079	0.01544168	0.0154417	0.0154417	0.0154417	0.0154417	0.0154417	0.0154417
45856	0	-47.09391	-49.92782	2.833917	0.02126691	0.0212669	0.0212669	0.0212669	0.0212669	0.0212669	0.0212669
45857	1	-46.78625	-49.84704	3.06079	0.01544168	0.0154417	0.0154417	0.0154417	0.0154417	0.0154417	0.0154417
45858	0	-46.7901	-49.74557	2.955466	0.01814601	0.018146	0.018146	0.018146	0.018146	0.018146	0.018146
45859	1	-46.94118	-50.06482	3.123641	0.01382792	0.0138279	0.0138279	0.0138279	0.0138279	0.0138279	0.0138279
45860	0	-46.7901	-49.74557	2.955466	0.01814601	0.018146	0.018146	0.018146	0.018146	0.018146	0.018146
45861	1	-46.953	-49.83108	2.878076	0.02013309	0.0201331	0.0201331	0.0201331	0.0201331	0.0201331	0.0201331
45862	0	-46.7901	-49.74557	2.955466	0.01814601	0.018146	0.018146	0.018146	0.018146	0.018146	0.018146
45863	1	-46.953	-49.83108	2.878076	0.02013309	0.0201331	0.0201331	0.0201331	0.0201331	0.0201331	0.0201331
45864	0	-46.7901	-49.74557	2.955466	0.01814601	0.018146	0.018146	0.018146	0.018146	0.018146	0.018146
45865	1	-46.953	-49.83108	2.878076	0.02013309	0.0201331	0.0201331	0.0201331	0.0201331	0.0201331	0.0201331
45866	0	-46.7901	-49.74557	2.955466	0.01814601	0.018146	0.018146	0.018146	0.018146	0.018146	0.018146
45867	1	-47.84422	-50.51547	2.671246	0.02544369	0.0254437	0.0254437	0.0254437	0.0254437	0.0254437	0.0254437
45868	0	-46.7901	-49.74557	2.955466	0.01814601	0.018146	0.018146	0.018146	0.018146	0.018146	0.018146
45869	1	-47.42986	-50.18217	2.752309	0.0233623	0.0233623	0.0233623	0.0233623	0.0233623	0.0233623	0.0233623
45870	0	-46.87174	-49.78179	2.910049	0.01931215	0.0193121	0.0193121	0.0193121	0.0193121	0.0193121	0.0193121
45871	1	-47.87664	-51.13657	3.259934	0.01032842	0.0103284	0.0103284	0.0103284	0.0103284	0.0103284	0.0103284
45872	0	-46.87174	-49.78179	2.910049	0.01931215	0.0193121	0.0193121	0.0193121	0.0193121	0.0193121	0.0193121
45873	1	-47.33514	-50.53398	3.198843	0.01189702	0.011897	0.011897	0.011897	0.011897	0.011897	0.011897
45874	0	-46.87174	-49.78179	2.910049	0.01931215	0.0193121	0.0193121	0.0193121	0.0193121	0.0193121	0.0193121
45875	1	-47.48431	-50.22509	2.740776	0.02365844	0.0236584	0.0236584	0.0236584	0.0236584	0.0236584	0.0236584
45876	0	-48.12522	-50.74778	2.622556	0.02669386	0.0266939	0.0266939	0.0266939	0.0266939	0.0266939	0.0266939
45877	1	-47.48431	-50.22509	2.740776	0.02365844	0.0236584	0.0236584	0.0236584	0.0236584	0.0236584	0.0236584
45878	0	-47.35972	-50.56201	3.202282	0.01180871	0.0118087	0.0118087	0.0118087	0.0118087	0.0118087	0.0118087
45879	1	-47.48431	-50.22509	2.740776	0.02365844	0.0236584	0.0236584	0.0236584	0.0236584	0.0236584	0.0236584
45880	0	-46.77827	-49.74344	2.965176	0.0178967	0.0178967	0.0178967	0.0178967	0.0178967	0.0178967	0.0178967
45881	1	-47.94496	-51.21106	3.266099	0.01017013	0.0101701	0.0101701	0.0101701	0.0101701	0.0101701	0.0101701
45882	0	-46.77827	-49.74344	2.965176	0.0178967	0.0178967	0.0178967	0.0178967	0.0178967	0.0178967	0.0178967
45883	1	-48.39118	-50.97066	2.57948	0.02779989	0.0277999	0.0277999	0.0277999	0.0277999	0.0277999	0.0277999
45884	0	-49.97481	-52.33081	2.356006	0.03353786	0.0335379	0.0335379	0.0335379	0.0335379	0.0335379	0.0335379
45885	1	-48.39118	-50.97066	2.57948	0.02779989	0.0277999	0.0277999	0.0277999	0.0277999	0.0277999	0.0277999
45886	0	-47.39315	-50.15343	2.760287	0.02315747	0.0231575	0.0231575	0.0231575	0.0231575	0.0231575	0.0231575
45887	1	-46.77655	-49.82986	3.053315	0.01563362	0.0156336	0.0156336	0.0156336	0.0156336	0.0156336	0.0156336
45888	0	-46.83386	-49.92068	3.086822	0.01477328	0.0147733	0.0147733	0.0147733	0.0147733	0.0147733	0.0147733
45889	1	-46.77655	-49.82986	3.053315	0.01563362	0.0156336	0.0156336	0.0156336	0.0156336	0.0156336	0.0156336
45890	0	-46.77009	-49.81751	3.047421	0.01578495	0.0157849	0.0157849	0.0157849	0.0157849	0.0157849	0.0157849
45891	1	-48.34094	-51.63859	3.297652	0.009359969	0.00935997	0.00935997	0.00935997	0.00935997	0.00935997	0.00935997
45892	0	-46.77009	-49.81751	3.047421	0.01578495	0.0157849	0.0157849	0.0157849	0.0157849	0.0157849	0.0157849
45893	1	-47.73191	-50.97788	3.245972	0.01068692	0.0106869	0.0106869	0.0106869	0.0106869	0.0106869	0.0106869
45894	0	-46.75445	-49.77874	3.024293	0.0163788	0.0163788	0.0163788	0.0163788	0.0163788	0.0163788	0.0163788
45895	1	-46.84555	-49.93735	3.091808	0.01464527	0.0146453	0.0146453	0.0146453	0.0146453	0.0146453	0.0146453
45896	0	-46.76978	-49.74331	2.973532	0.01768215	0.0176821	0.0176821	0.0176821	0.0176821	0.0176821	0.0176821
45897	1	-46.81659	-49.89526	3.078676	0.01498243	0.0149824	0.0149824	0.0149824	0.0149824	0.0149824	0.0149824
45898	0	-46.76978	-49.74331	2.973532	0.01768215	0.0176821	0.0176821	0.0176821	0.0176821	0.0176821	0.0176821
45899	1	-47.13895	-50.30641	3.167454	0.01270296	0.012703	0.012703	0.012703	0.012703	0.012703	0.012703
45900	0	-47.22164	-50.02185	2.800206	0.02213248	0.0221325	0.0221325	0.0221325	0.0221325	0.0221325	0.0221325
45901	1	-46.77596	-49.82878	3.052819	0.01564634	0.0156463	0.0156463	0.0156463	0.0156463	0.0156463	0.0156463
45902	0	-47.22164	-50.02185	2.800206	0.02213248	0.0221325	0.0221325	0.0221325	0.0221325	0.0221325	0.0221325
45903	1	-47.62795	-50.33974	2.711797	0.02440251	0.0244025	0.0244025	0.0244025	0.0244025	0.0244025	0.0244025
45904	0	-48.05443	-50.6889	2.634475	0.02638784	0.0263878	0.0263878	0.0263878	0.0263878	0.0263878	0.0263878
45905	1	-47.32597	-50.10132	2.775353	0.02277063	0.0227706	0.0227706	0.0227706	0.0227706	0.0227706	0.0227706
45906	0	-48.42806	-51.00175	2.573692	0.02794852	0.0279485	0.0279485	0.0279485	0.0279485	0.0279485	0.0279485
45907	1	-48.12704	-50.7493	2.622253	0.02670166	0.0267017	0.0267017	0.0267017	0.0267017	0.0267017	0.0267017
45908	0	-47.22394	-50.40598	3.182033	0.01232861	0.0123286	0.0123286	0.0123286	0.0123286	0.0123286	0.0123286
45909	1	-48.11612	-50.7402	2.624077	0.02665481	0.0266548	0.0266548	0.0266548	0.0266548	0.0266548	0.0266548
45910	0	-47.66418	-50.36895	2.704772	0.02458288	0.0245829	0.0245829	0.0245829	0.0245829	0.0245829	0.0245829
45911	1	-46.83706	-49.92528	3.088222	0.01473734	0.0147373	0.0147373	0.0147373	0.0147373	0.0147373	0.0147373
45912	0	-46.80145	-49.74888	2.947429	0.01835236	0.0183524	0.0183524	0.0183524	0.0183524	0.0183524	0.0183524
45913	1	-49.55727	-52.92477	3.367499	0.007566573	0.00756657	0.00756657	0.00756657	0.00756657	0.00756657	0.00756657
45914	0	-46.80145	-49.74888	2.947429	0.01835236	0.0183524	0.0183524	0.0183524	0.0183524	0.0183524	0.0183524
45915	1	-46.78097	-49.74377	2.962799	0.01795771	0.0179577	0.0179577	0.0179577	0.0179577	0.0179577	0.0179577
45916	0	-47.05819	-50.20987	3.151677	0.01310805	0.0131081	0.0131081	0.0131081	0.0131081	0.0131081	0.0131081
45917	1	-47.51964	-50.2531	2.733467	0.02384611	0.0238461	0.0238461	0.0238461	0.0238461	0.0238461	0.0238461
