Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]
4140	-47.22275	-50.02268	2.79993	0.02213959	0.0221396	0.0221396	0.0221396	0.0221396	0.0221396	0.0221396
4141	-47.22275	-50.02268	2.79993	0.02213959	0.0221396	0.0221396	0.0221396	0.0221396	0.0221396	0.0221396
4142	-47.47103	-50.21459	2.743559	0.02358698	0.023587	0.023587	0.023587	0.023587	0.023587	0.023587
4143	-47.78409	-50.4663	2.682207	0.02516225	0.0251622	0.0251622	0.0251622	0.0251622	0.0251622	0.0251622
4144	-47.78409	-50.4663	2.682207	0.02516225	0.0251622	0.0251622	0.0251622	0.0251622	0.0251622	0.0251622
4145	-46.96484	-49.83878	2.873937	0.02023935	0.0202394	0.0202394	0.0202394	0.0202394	0.0202394	0.0202394
4146	-46.96484	-49.83878	2.873937	0.02023935	0.0202394	0.0202394	0.0202394	0.0202394	0.0202394	0.0202394
4147	-47.18491	-50.36047	3.175556	0.01249493	0.0124949	0.0124949	0.0124949	0.0124949	0.0124949	0.0124949
4148	-48.36543	-50.94898	2.583545	0.02769552	0.0276955	0.0276955	0.0276955	0.0276955	0.0276955	0.0276955
4149	-46.7982	-49.74783	2.949636	0.01829569	0.0182957	0.0182957	0.0182957	0.0182957	0.0182957	0.0182957
4150	-47.2053	-50.38429	3.178982	0.01240695	0.012407	0.012407	0.012407	0.012407	0.012407	0.012407
4151	-47.03998	-50.18776	3.147786	0.01320796	0.013208	0.013208	0.013208	0.013208	0.013208	0.013208
4152	-46.75533	-49.7819	3.026578	0.01632012	0.0163201	0.0163201	0.0163201	0.0163201	0.0163201	0.0163201
4153	-46.75533	-49.7819	3.026578	0.01632012	0.0163201	0.0163201	0.0163201	0.0163201	0.0163201	0.0163201
4154	-47.74893	-50.99661	3.247683	0.01064297	0.010643	0.010643	0.010643	0.010643	0.010643	0.010643
4155	-46.78384	-49.74423	2.960388	0.01801964	0.0180196	0.0180196	0.0180196	0.0180196	0.0180196	0.0180196
4156	-46.78384	-49.74423	2.960388	0.01801964	0.0180196	0.0180196	0.0180196	0.0180196	0.0180196	0.0180196
4157	-47.35142	-50.55255	3.20113	0.01183828	0.0118383	0.0118383	0.0118383	0.0118383	0.0118383	0.0118383
4158	-47.35748	-50.55945	3.201972	0.01181668	0.0118167	0.0118167	0.0118167	0.0118167	0.0118167	0.0118167
4159	-48.30269	-50.89623	2.59354	0.02743889	0.0274389	0.0274389	0.0274389	0.0274389	0.0274389	0.0274389
4160	-46.87306	-49.78252	2.909464	0.01932716	0.0193272	0.0193272	0.0193272	0.0193272	0.0193272	0.0193272
4161	-46.83345	-49.762	2.92855	0.01883711	0.0188371	0.0188371	0.0188371	0.0188371	0.0188371	0.0188371
4162	-47.01109	-50.15239	3.141305	0.01337437	0.0133744	0.0133744	0.0133744	0.0133744	0.0133744	0.0133744
4163	-46.76093	-49.79761	3.036676	0.01606085	0.0160608	0.0160608	0.0160608	0.0160608	0.0160608	0.0160608
4164	-47.19753	-50.37521	3.177687	0.01244021	0.0124402	0.0124402	0.0124402	0.0124402	0.0124402	0.0124402
4165	-46.75482	-49.75144	2.996613	0.0170895	0.0170895	0.0170895	0.0170895	0.0170895	0.0170895	0.0170895
4166	-46.75482	-49.75144	2.996613	0.0170895	0.0170895	0.0170895	0.0170895	0.0170895	0.0170895	0.0170895
4167	-46.78134	-49.8385	3.057167	0.0155347	0.0155347	0.0155347	0.0155347	0.0155347	0.0155347	0.0155347
4168	-46.78134	-49.8385	3.057167	0.0155347	0.0155347	0.0155347	0.0155347	0.0155347	0.0155347	0.0155347
4169	-47.18831	-50.36444	3.176134	0.0124801	0.0124801	0.0124801	0.0124801	0.0124801	0.0124801	0.0124801
4170	-47.18831	-50.36444	3.176134	0.0124801	0.0124801	0.0124801	0.0124801	0.0124801	0.0124801	0.0124801
4171	-48.84689	-51.35738	2.510488	0.02957136	0.0295714	0.0295714	0.0295714	0.0295714	0.0295714	0.0295714
4172	-46.77572	-49.82833	3.05261	0.01565173	0.0156517	0.0156517	0.0156517	0.0156517	0.0156517	0.0156517
4173	-47.33387	-50.53253	3.198663	0.01190164	0.0119016	0.0119016	0.0119016	0.0119016	0.0119016	0.0119016
4174	-46.88215	-49.98765	3.105509	0.01429347	0.0142935	0.0142935	0.0142935	0.0142935	0.0142935	0.0142935
4175	-47.24788	-50.04165	2.793765	0.02229787	0.0222979	0.0222979	0.0222979	0.0222979	0.0222979	0.0222979
4176	-47.55434	-50.28074	2.726407	0.02402736	0.0240274	0.0240274	0.0240274	0.0240274	0.0240274	0.0240274
4177	-47.4336	-50.18511	2.751507	0.02338291	0.0233829	0.0233829	0.0233829	0.0233829	0.0233829	0.0233829
4178	-46.7592	-49.7467	2.987497	0.01732357	0.0173236	0.0173236	0.0173236	0.0173236	0.0173236	0.0173236
4179	-46.7592	-49.7467	2.987497	0.01732357	0.0173236	0.0173236	0.0173236	0.0173236	0.0173236	0.0173236
4180	-46.81022	-49.88559	3.075377	0.01506714	0.0150671	0.0150671	0.0150671	0.0150671	0.0150671	0.0150671
4181	-46.81022	-49.88559	3.075377	0.01506714	0.0150671	0.0150671	0.0150671	0.0150671	0.0150671	0.0150671
4182	-47.8796	-50.5445	2.664897	0.02560671	0.0256067	0.0256067	0.0256067	0.0256067	0.0256067	0.0256067
4183	-47.70066	-50.39846	2.6978	0.02476189	0.0247619	0.0247619	0.0247619	0.0247619	0.0247619	0.0247619
4184	-46.82672	-49.7589	2.932187	0.01874372	0.0187437	0.0187437	0.0187437	0.0187437	0.0187437	0.0187437
4185	-47.29241	-50.48505	3.192641	0.01205625	0.0120563	0.0120563	0.0120563	0.0120563	0.0120563	0.0120563
4186	-47.29241	-50.48505	3.192641	0.01205625	0.0120563	0.0120563	0.0120563	0.0120563	0.0120563	0.0120563
4187	-47.38993	-50.15092	2.760994	0.02313931	0.0231393	0.0231393	0.0231393	0.0231393	0.0231393	0.0231393
4188	-46.88214	-49.78765	2.905511	0.01942866	0.0194287	0.0194287	0.0194287	0.0194287	0.0194287	0.0194287
4189	-46.88214	-49.78765	2.905511	0.01942866	0.0194287	0.0194287	0.0194287	0.0194287	0.0194287	0.0194287
4190	-46.88214	-49.78765	2.905511	0.01942866	0.0194287	0.0194287	0.0194287	0.0194287	0.0194287	0.0194287
4191	-47.88775	-50.5512	2.663444	0.02564403	0.025644	0.025644	0.025644	0.025644	0.025644	0.025644
4192	-46.75236	-49.75929	3.006927	0.01682469	0.0168247	0.0168247	0.0168247	0.0168247	0.0168247	0.0168247
4193	-47.37211	-50.13705	2.764935	0.02303811	0.0230381	0.0230381	0.0230381	0.0230381	0.0230381	0.0230381
4194	-48.7898	-51.30866	2.518859	0.02935643	0.0293564	0.0293564	0.0293564	0.0293564	0.0293564	0.0293564
4195	-46.99222	-49.85695	2.864736	0.02047562	0.0204756	0.0204756	0.0204756	0.0204756	0.0204756	0.0204756
4196	-46.75332	-49.75483	3.001512	0.01696372	0.0169637	0.0169637	0.0169637	0.0169637	0.0169637	0.0169637
4197	-47.16142	-49.97698	2.81556	0.02173826	0.0217383	0.0217383	0.0217383	0.0217383	0.0217383	0.0217383
4198	-47.16142	-49.97698	2.81556	0.02173826	0.0217383	0.0217383	0.0217383	0.0217383	0.0217383	0.0217383
4199	-47.13572	-50.30258	3.166863	0.01271814	0.0127181	0.0127181	0.0127181	0.0127181	0.0127181	0.0127181
4200	-46.76654	-49.81024	3.043702	0.01588044	0.0158804	0.0158804	0.0158804	0.0158804	0.0158804	0.0158804
4201	-46.76654	-49.81024	3.043702	0.01588044	0.0158804	0.0158804	0.0158804	0.0158804	0.0158804	0.0158804
4202	-46.76654	-49.81024	3.043702	0.01588044	0.0158804	0.0158804	0.0158804	0.0158804	0.0158804	0.0158804
4203	-46.97176	-50.10352	3.131764	0.01361934	0.0136193	0.0136193	0.0136193	0.0136193	0.0136193	0.0136193
4204	-47.46132	-50.20692	2.745605	0.02353443	0.0235344	0.0235344	0.0235344	0.0235344	0.0235344	0.0235344
4205	-46.87081	-49.78128	2.910462	0.01930155	0.0193015	0.0193015	0.0193015	0.0193015	0.0193015	0.0193015
4206	-47.55192	-50.77845	3.226523	0.01118628	0.0111863	0.0111863	0.0111863	0.0111863	0.0111863	0.0111863
4207	-46.91068	-49.8045	2.89382	0.01972884	0.0197288	0.0197288	0.0197288	0.0197288	0.0197288	0.0197288
4208	-47.3246	-50.10027	2.775667	0.02276257	0.0227626	0.0227626	0.0227626	0.0227626	0.0227626	0.0227626
4209	-46.7591	-49.74677	2.987666	0.01731924	0.0173192	0.0173192	0.0173192	0.0173192	0.0173192	0.0173192
4210	-46.7591	-49.74677	2.987666	0.01731924	0.0173192	0.0173192	0.0173192	0.0173192	0.0173192	0.0173192
4211	-46.81423	-49.75359	2.939356	0.01855965	0.0185596	0.0185596	0.0185596	0.0185596	0.0185596	0.0185596
4212	-46.81423	-49.75359	2.939356	0.01855965	0.0185596	0.0185596	0.0185596	0.0185596	0.0185596	0.0185596
4213	-46.98703	-49.85348	2.866441	0.02043182	0.0204318	0.0204318	0.0204318	0.0204318	0.0204318	0.0204318
4214	-46.98703	-49.85348	2.866441	0.02043182	0.0204318	0.0204318	0.0204318	0.0204318	0.0204318	0.0204318
4215	-46.98703	-49.85348	2.866441	0.02043182	0.0204318	0.0204318	0.0204318	0.0204318	0.0204318	0.0204318
4216	-47.65876	-50.36458	2.705816	0.02455608	0.0245561	0.0245561	0.0245561	0.0245561	0.0245561	0.0245561
4217	-47.35395	-50.55543	3.201481	0.01182926	0.0118293	0.0118293	0.0118293	0.0118293	0.0118293	0.0118293
4218	-47.35395	-50.55543	3.201481	0.01182926	0.0118293	0.0118293	0.0118293	0.0118293	0.0118293	0.0118293
4219	-47.35395	-50.55543	3.201481	0.01182926	0.0118293	0.0118293	0.0118293	0.0118293	0.0118293	0.0118293
4220	-47.09063	-50.24891	3.158282	0.01293847	0.0129385	0.0129385	0.0129385	0.0129385	0.0129385	0.0129385
4221	-47.09063	-50.24891	3.158282	0.01293847	0.0129385	0.0129385	0.0129385	0.0129385	0.0129385	0.0129385
4222	-48.67132	-51.20778	2.536462	0.02890444	0.0289044	0.0289044	0.0289044	0.0289044	0.0289044	0.0289044
4223	-48.67132	-51.20778	2.536462	0.02890444	0.0289044	0.0289044	0.0289044	0.0289044	0.0289044	0.0289044
4224	-46.86545	-49.96502	3.099567	0.01444604	0.014446	0.014446	0.014446	0.014446	0.014446	0.014446
4225	-46.89123	-49.99979	3.108563	0.01421505	0.0142151	0.0142151	0.0142151	0.0142151	0.0142151	0.0142151
4226	-46.86092	-49.9588	3.097873	0.01448954	0.0144895	0.0144895	0.0144895	0.0144895	0.0144895	0.0144895
4227	-47.17486	-49.98692	2.812058	0.02182817	0.0218282	0.0218282	0.0218282	0.0218282	0.0218282	0.0218282
4228	-47.43291	-50.64493	3.212025	0.01155855	0.0115586	0.0115586	0.0115586	0.0115586	0.0115586	0.0115586
4229	-47.23043	-50.02847	2.798032	0.02218831	0.0221883	0.0221883	0.0221883	0.0221883	0.0221883	0.0221883
4230	-48.10081	-50.72745	2.626642	0.02658895	0.026589	0.026589	0.026589	0.026589	0.026589	0.026589
4231	-46.98954	-49.85516	2.865614	0.02045307	0.0204531	0.0204531	0.0204531	0.0204531	0.0204531	0.0204531
4232	-46.75683	-49.78669	3.029858	0.01623591	0.0162359	0.0162359	0.0162359	0.0162359	0.0162359	0.0162359
4233	-46.7645	-49.80585	3.041349	0.01594085	0.0159408	0.0159408	0.0159408	0.0159408	0.0159408	0.0159408
4234	-48.85174	-51.36152	2.509779	0.02958955	0.0295896	0.0295896	0.0295896	0.0295896	0.0295896	0.0295896
4235	-46.76107	-49.74559	2.984514	0.01740015	0.0174002	0.0174002	0.0174002	0.0174002	0.0174002	0.0174002
4236	-47.46236	-50.20775	2.745385	0.02354008	0.0235401	0.0235401	0.0235401	0.0235401	0.0235401	0.0235401
4237	-47.64352	-50.88027	3.236748	0.01092376	0.0109238	0.0109238	0.0109238	0.0109238	0.0109238	0.0109238
4238	-47.50238	-50.2394	2.737021	0.02375483	0.0237548	0.0237548	0.0237548	0.0237548	0.0237548	0.0237548
4239	-46.95838	-49.83456	2.876184	0.02018168	0.0201817	0.0201817	0.0201817	0.0201817	0.0201817	0.0201817
4240	-48.50697	-51.06841	2.561441	0.02826306	0.0282631	0.0282631	0.0282631	0.0282631	0.0282631	0.0282631
4241	-48.50697	-51.06841	2.561441	0.02826306	0.0282631	0.0282631	0.0282631	0.0282631	0.0282631	0.0282631
4242	-47.52755	-50.75123	3.223675	0.01125943	0.0112594	0.0112594	0.0112594	0.0112594	0.0112594	0.0112594
4243	-47.4509	-50.19871	2.747813	0.02347774	0.0234777	0.0234777	0.0234777	0.0234777	0.0234777	0.0234777
4244	-46.97305	-49.84418	2.871127	0.02031152	0.0203115	0.0203115	0.0203115	0.0203115	0.0203115	0.0203115
4245	-46.97305	-49.84418	2.871127	0.02031152	0.0203115	0.0203115	0.0203115	0.0203115	0.0203115	0.0203115
4246	-46.97305	-49.84418	2.871127	0.02031152	0.0203115	0.0203115	0.0203115	0.0203115	0.0203115	0.0203115
4247	-49.45201	-51.8774	2.425393	0.03175627	0.0317563	0.0317563	0.0317563	0.0317563	0.0317563	0.0317563
4248	-49.59391	-52.00015	2.406238	0.0322481	0.0322481	0.0322481	0.0322481	0.0322481	0.0322481	0.0322481
4249	-48.76313	-51.28592	2.522794	0.02925538	0.0292554	0.0292554	0.0292554	0.0292554	0.0292554	0.0292554
4250	-46.87553	-49.78391	2.908373	0.01935518	0.0193552	0.0193552	0.0193552	0.0193552	0.0193552	0.0193552
4251	-47.75894	-50.4458	2.686859	0.02504281	0.0250428	0.0250428	0.0250428	0.0250428	0.0250428	0.0250428
4252	-47.75894	-50.4458	2.686859	0.02504281	0.0250428	0.0250428	0.0250428	0.0250428	0.0250428	0.0250428
4253	-46.83121	-49.76095	2.929745	0.01880643	0.0188064	0.0188064	0.0188064	0.0188064	0.0188064	0.0188064
4254	-46.87492	-49.78357	2.908641	0.0193483	0.0193483	0.0193483	0.0193483	0.0193483	0.0193483	0.0193483
4255	-46.75222	-49.76582	3.013594	0.0166535	0.0166535	0.0166535	0.0166535	0.0166535	0.0166535	0.0166535
4256	-47.55289	-50.27959	2.7267	0.02401986	0.0240199	0.0240199	0.0240199	0.0240199	0.0240199	0.0240199
4257	-47.55289	-50.27959	2.7267	0.02401986	0.0240199	0.0240199	0.0240199	0.0240199	0.0240199	0.0240199
4258	-47.51616	-50.25034	2.734179	0.02382781	0.0238278	0.0238278	0.0238278	0.0238278	0.0238278	0.0238278
4259	-47.25908	-50.44667	3.187589	0.01218596	0.012186	0.012186	0.012186	0.012186	0.012186	0.012186
4260	-48.50692	-51.06837	2.561448	0.0282629	0.0282629	0.0282629	0.0282629	0.0282629	0.0282629	0.0282629
4261	-46.88644	-49.99341	3.106968	0.01425602	0.014256	0.014256	0.014256	0.014256	0.014256	0.014256
4262	-46.85704	-49.95343	3.096388	0.01452767	0.0145277	0.0145277	0.0145277	0.0145277	0.0145277	0.0145277
4263	-46.87162	-49.78172	2.910104	0.01931074	0.0193107	0.0193107	0.0193107	0.0193107	0.0193107	0.0193107
4264	-46.78733	-49.74493	2.95759	0.01809146	0.0180915	0.0180915	0.0180915	0.0180915	0.0180915	0.0180915
4265	-46.78733	-49.74493	2.95759	0.01809146	0.0180915	0.0180915	0.0180915	0.0180915	0.0180915	0.0180915
4266	-46.80205	-49.8729	3.070849	0.01518342	0.0151834	0.0151834	0.0151834	0.0151834	0.0151834	0.0151834
4267	-47.76707	-50.45242	2.685351	0.02508153	0.0250815	0.0250815	0.0250815	0.0250815	0.0250815	0.0250815
4268	-47.88633	-50.55003	2.663697	0.02563752	0.0256375	0.0256375	0.0256375	0.0256375	0.0256375	0.0256375
4269	-47.88633	-50.55003	2.663697	0.02563752	0.0256375	0.0256375	0.0256375	0.0256375	0.0256375	0.0256375
4270	-46.82491	-49.7581	2.933191	0.01871795	0.018718	0.018718	0.018718	0.018718	0.018718	0.018718
4271	-46.82491	-49.7581	2.933191	0.01871795	0.018718	0.018718	0.018718	0.018718	0.018718	0.018718
4272	-46.81305	-49.75312	2.940072	0.01854126	0.0185413	0.0185413	0.0185413	0.0185413	0.0185413	0.0185413
4273	-46.94285	-49.82456	2.88171	0.02003977	0.0200398	0.0200398	0.0200398	0.0200398	0.0200398	0.0200398
4274	-46.94285	-49.82456	2.88171	0.02003977	0.0200398	0.0200398	0.0200398	0.0200398	0.0200398	0.0200398
4275	-46.96678	-50.09726	3.130487	0.01365213	0.0136521	0.0136521	0.0136521	0.0136521	0.0136521	0.0136521
4276	-46.96678	-50.09726	3.130487	0.01365213	0.0136521	0.0136521	0.0136521	0.0136521	0.0136521	0.0136521
4277	-49.24087	-51.69527	2.454406	0.03101131	0.0310113	0.0310113	0.0310113	0.0310113	0.0310113	0.0310113
4278	-47.30624	-50.50093	3.194682	0.01200385	0.0120038	0.0120038	0.0120038	0.0120038	0.0120038	0.0120038
4279	-46.79419	-49.74665	2.952456	0.01822328	0.0182233	0.0182233	0.0182233	0.0182233	0.0182233	0.0182233
4280	-46.82778	-49.75938	2.931603	0.01875873	0.0187587	0.0187587	0.0187587	0.0187587	0.0187587	0.0187587
4281	-46.76571	-49.74394	2.978232	0.01756147	0.0175615	0.0175615	0.0175615	0.0175615	0.0175615	0.0175615
4282	-46.76571	-49.74394	2.978232	0.01756147	0.0175615	0.0175615	0.0175615	0.0175615	0.0175615	0.0175615
4283	-47.31672	-50.51293	3.196206	0.01196471	0.0119647	0.0119647	0.0119647	0.0119647	0.0119647	0.0119647
4284	-47.31672	-50.51293	3.196206	0.01196471	0.0119647	0.0119647	0.0119647	0.0119647	0.0119647	0.0119647
4285	-46.97164	-50.10337	3.131733	0.01362015	0.0136201	0.0136201	0.0136201	0.0136201	0.0136201	0.0136201
4286	-47.14323	-50.31146	3.168231	0.01268301	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683
4287	-46.75521	-49.7815	3.026294	0.0163274	0.0163274	0.0163274	0.0163274	0.0163274	0.0163274	0.0163274
4288	-46.75281	-49.77103	3.018219	0.01653475	0.0165348	0.0165348	0.0165348	0.0165348	0.0165348	0.0165348
4289	-46.89075	-49.99916	3.108406	0.01421908	0.0142191	0.0142191	0.0142191	0.0142191	0.0142191	0.0142191
4290	-46.89075	-49.99916	3.108406	0.01421908	0.0142191	0.0142191	0.0142191	0.0142191	0.0142191	0.0142191
4291	-47.23053	-50.02854	2.798008	0.02218893	0.0221889	0.0221889	0.0221889	0.0221889	0.0221889	0.0221889
4292	-46.86573	-49.77849	2.912751	0.01924277	0.0192428	0.0192428	0.0192428	0.0192428	0.0192428	0.0192428
4293	-46.86573	-49.77849	2.912751	0.01924277	0.0192428	0.0192428	0.0192428	0.0192428	0.0192428	0.0192428
4294	-46.9151	-49.80719	2.892096	0.0197731	0.0197731	0.0197731	0.0197731	0.0197731	0.0197731	0.0197731
4295	-46.75721	-49.74835	2.991144	0.01722994	0.0172299	0.0172299	0.0172299	0.0172299	0.0172299	0.0172299
4296	-47.95086	-50.60317	2.652315	0.02592978	0.0259298	0.0259298	0.0259298	0.0259298	0.0259298	0.0259298
4297	-46.97236	-50.10428	3.131918	0.01361539	0.0136154	0.0136154	0.0136154	0.0136154	0.0136154	0.0136154
4298	-47.56985	-50.79843	3.228582	0.01113342	0.0111334	0.0111334	0.0111334	0.0111334	0.0111334	0.0111334
4299	-48.67068	-51.20723	2.536558	0.02890197	0.028902	0.028902	0.028902	0.028902	0.028902	0.028902
4300	-48.6786	-51.21397	2.535371	0.02893244	0.0289324	0.0289324	0.0289324	0.0289324	0.0289324	0.0289324
4301	-46.96792	-50.0987	3.130781	0.01364459	0.0136446	0.0136446	0.0136446	0.0136446	0.0136446	0.0136446
4302	-46.89076	-49.79263	2.901868	0.01952219	0.0195222	0.0195222	0.0195222	0.0195222	0.0195222	0.0195222
4303	-46.75647	-49.78558	3.029114	0.01625501	0.016255	0.016255	0.016255	0.016255	0.016255	0.016255
4304	-46.75647	-49.78558	3.029114	0.01625501	0.016255	0.016255	0.016255	0.016255	0.016255	0.016255
4305	-46.75647	-49.78558	3.029114	0.01625501	0.016255	0.016255	0.016255	0.016255	0.016255	0.016255
4306	-46.85481	-49.95033	3.095522	0.01454989	0.0145499	0.0145499	0.0145499	0.0145499	0.0145499	0.0145499
4307	-47.05861	-49.90272	2.844111	0.02100518	0.0210052	0.0210052	0.0210052	0.0210052	0.0210052	0.0210052
4308	-47.05861	-49.90272	2.844111	0.02100518	0.0210052	0.0210052	0.0210052	0.0210052	0.0210052	0.0210052
4309	-46.76368	-49.80401	3.040335	0.01596688	0.0159669	0.0159669	0.0159669	0.0159669	0.0159669	0.0159669
4310	-46.89737	-49.79652	2.899143	0.01959217	0.0195922	0.0195922	0.0195922	0.0195922	0.0195922	0.0195922
4311	-47.85799	-50.52676	2.668767	0.02550735	0.0255074	0.0255074	0.0255074	0.0255074	0.0255074	0.0255074
4312	-47.0256	-49.8797	2.8541	0.02074871	0.0207487	0.0207487	0.0207487	0.0207487	0.0207487	0.0207487
4313	-47.0256	-49.8797	2.8541	0.02074871	0.0207487	0.0207487	0.0207487	0.0207487	0.0207487	0.0207487
4314	-47.0256	-49.8797	2.8541	0.02074871	0.0207487	0.0207487	0.0207487	0.0207487	0.0207487	0.0207487
4315	-47.34474	-50.54493	3.200196	0.01186227	0.0118623	0.0118623	0.0118623	0.0118623	0.0118623	0.0118623
4316	-46.81454	-49.75371	2.939171	0.0185644	0.0185644	0.0185644	0.0185644	0.0185644	0.0185644	0.0185644
4317	-49.12963	-51.59959	2.469966	0.03061181	0.0306118	0.0306118	0.0306118	0.0306118	0.0306118	0.0306118
4318	-49.12963	-51.59959	2.469966	0.03061181	0.0306118	0.0306118	0.0306118	0.0306118	0.0306118	0.0306118
4319	-46.81595	-49.89431	3.078357	0.01499063	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906
4320	-47.66067	-50.36612	2.705447	0.02456554	0.0245655	0.0245655	0.0245655	0.0245655	0.0245655	0.0245655
4321	-47.34033	-50.11241	2.772078	0.02285472	0.0228547	0.0228547	0.0228547	0.0228547	0.0228547	0.0228547
4322	-47.34033	-50.11241	2.772078	0.02285472	0.0228547	0.0228547	0.0228547	0.0228547	0.0228547	0.0228547
4323	-47.93233	-51.19731	3.264978	0.0101989	0.0101989	0.0101989	0.0101989	0.0101989	0.0101989	0.0101989
4324	-47.43323	-50.18482	2.751585	0.02338089	0.0233809	0.0233809	0.0233809	0.0233809	0.0233809	0.0233809
4325	-47.43323	-50.18482	2.751585	0.02338089	0.0233809	0.0233809	0.0233809	0.0233809	0.0233809	0.0233809
4326	-46.75223	-49.76591	3.013686	0.01665113	0.0166511	0.0166511	0.0166511	0.0166511	0.0166511	0.0166511
4327	-48.28275	-51.57615	3.293398	0.009469207	0.00946921	0.00946921	0.00946921	0.00946921	0.00946921	0.00946921
4328	-46.75289	-49.75634	3.003446	0.01691407	0.0169141	0.0169141	0.0169141	0.0169141	0.0169141	0.0169141
4329	-46.91841	-50.0355	3.117089	0.01399615	0.0139961	0.0139961	0.0139961	0.0139961	0.0139961	0.0139961
4330	-46.91841	-50.0355	3.117089	0.01399615	0.0139961	0.0139961	0.0139961	0.0139961	0.0139961	0.0139961
4331	-48.12317	-50.74607	2.622899	0.02668507	0.0266851	0.0266851	0.0266851	0.0266851	0.0266851	0.0266851
4332	-48.3943	-50.97329	2.578988	0.02781252	0.0278125	0.0278125	0.0278125	0.0278125	0.0278125	0.0278125
4333	-46.84558	-49.93741	3.091824	0.01464486	0.0146449	0.0146449	0.0146449	0.0146449	0.0146449	0.0146449
4334	-46.76874	-49.8148	3.046058	0.01581995	0.01582	0.01582	0.01582	0.01582	0.01582	0.01582
4335	-47.00333	-49.86446	2.861128	0.02056824	0.0205682	0.0205682	0.0205682	0.0205682	0.0205682	0.0205682
4336	-46.8844	-49.78895	2.904543	0.01945351	0.0194535	0.0194535	0.0194535	0.0194535	0.0194535	0.0194535
4337	-46.9568	-49.83354	2.876737	0.02016747	0.0201675	0.0201675	0.0201675	0.0201675	0.0201675	0.0201675
4338	-46.77768	-49.74339	2.965712	0.01788293	0.0178829	0.0178829	0.0178829	0.0178829	0.0178829	0.0178829
4339	-49.41421	-52.77492	3.360707	0.007740959	0.00774096	0.00774096	0.00774096	0.00774096	0.00774096	0.00774096
4340	-49.82155	-53.20087	3.379326	0.007262895	0.0072629	0.0072629	0.0072629	0.0072629	0.0072629	0.0072629
4341	-49.82155	-53.20087	3.379326	0.007262895	0.0072629	0.0072629	0.0072629	0.0072629	0.0072629	0.0072629
4342	-46.75522	-49.78153	3.026317	0.01632683	0.0163268	0.0163268	0.0163268	0.0163268	0.0163268	0.0163268
4343	-46.75522	-49.78153	3.026317	0.01632683	0.0163268	0.0163268	0.0163268	0.0163268	0.0163268	0.0163268
4344	-46.75522	-49.78153	3.026317	0.01632683	0.0163268	0.0163268	0.0163268	0.0163268	0.0163268	0.0163268
4345	-46.75522	-49.78153	3.026317	0.01632683	0.0163268	0.0163268	0.0163268	0.0163268	0.0163268	0.0163268
