Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	er[3][3]	er[4][4]	er[5][5]	extirpation_rate	rate_bg
19200	-421.0186	-421.9285	0.9099072	0.9544502	0.9544502	0.9544502	0.9544502	0.9544502	0.9544502	0.02406113
19210	-421.2125	-420.7281	-0.4843592	1.591701	1.591701	1.591701	1.591701	1.591701	1.591701	0.02937056
19220	-420.5201	-421.2664	0.7463019	0.9616184	0.9616184	0.9616184	0.9616184	0.9616184	0.9616184	0.0280577
19230	-422.7661	-422.3951	-0.3710159	1.660744	1.660744	1.660744	1.660744	1.660744	1.660744	0.0226555
19240	-426.429	-423.6682	-2.76077	2.577733	2.577733	2.577733	2.577733	2.577733	2.577733	0.03558943
19250	-424.093	-421.3137	-2.779248	2.750673	2.750673	2.750673	2.750673	2.750673	2.750673	0.02550153
19260	-420.4601	-421.3398	0.8796961	0.9023428	0.9023428	0.9023428	0.9023428	0.9023428	0.9023428	0.02652924
19270	-422.5996	-421.4749	-1.124696	1.85317	1.85317	1.85317	1.85317	1.85317	1.85317	0.03191725
19280	-422.7157	-420.635	-2.080663	2.376086	2.376086	2.376086	2.376086	2.376086	2.376086	0.02736813
19290	-421.6365	-421.1195	-0.5170177	1.586082	1.586082	1.586082	1.586082	1.586082	1.586082	0.03070745
19300	-420.4598	-421.3085	0.8486939	0.9082829	0.9082829	0.9082829	0.9082829	0.9082829	0.9082829	0.02716742
19310	-420.4816	-421.3426	0.8609529	0.8933554	0.8933554	0.8933554	0.8933554	0.8933554	0.8933554	0.02732196
19320	-423.6703	-424.7902	1.119936	0.9112782	0.9112782	0.9112782	0.9112782	0.9112782	0.9112782	0.02063695
19330	-421.1312	-421.5082	0.3769461	1.263159	1.263159	1.263159	1.263159	1.263159	1.263159	0.02424957
19340	-420.7245	-420.6234	-0.1011412	1.441121	1.441121	1.441121	1.441121	1.441121	1.441121	0.02740887
19350	-420.8453	-421.3032	0.4578778	1.111599	1.111599	1.111599	1.111599	1.111599	1.111599	0.02954628
19360	-420.7302	-420.628	-0.1021772	1.445959	1.445959	1.445959	1.445959	1.445959	1.445959	0.02716564
19370	-420.7458	-420.6292	-0.1165159	1.455148	1.455148	1.455148	1.455148	1.455148	1.455148	0.02704132
19380	-421.5395	-422.1088	0.5693123	1.011501	1.011501	1.011501	1.011501	1.011501	1.011501	0.0311307
19390	-422.6021	-423.7385	1.136368	0.8525645	0.8525645	0.8525645	0.8525645	0.8525645	0.8525645	0.02169169
19400	-421.0452	-422.1202	1.074997	0.6506531	0.6506531	0.6506531	0.6506531	0.6506531	0.6506531	0.02515794
19410	-421.8469	-421.6788	-0.1680702	1.403875	1.403875	1.403875	1.403875	1.403875	1.403875	0.03162583
19420	-421.8674	-421.1887	-0.6786864	1.767154	1.767154	1.767154	1.767154	1.767154	1.767154	0.0245617
19430	-420.6839	-421.062	0.378079	1.236543	1.236543	1.236543	1.236543	1.236543	1.236543	0.02548792
19440	-421.0027	-421.5511	0.5484082	1.170113	1.170113	1.170113	1.170113	1.170113	1.170113	0.02432496
19450	-420.8638	-421.0807	0.2169785	1.325553	1.325553	1.325553	1.325553	1.325553	1.325553	0.0251874
19460	-420.4507	-421.1074	0.6566869	1.064716	1.064716	1.064716	1.064716	1.064716	1.064716	0.02621439
19470	-420.6689	-420.7019	0.03303584	1.387584	1.387584	1.387584	1.387584	1.387584	1.387584	0.0267342
19480	-421.9092	-421.2736	-0.6356155	1.634704	1.634704	1.634704	1.634704	1.634704	1.634704	0.03119554
19490	-420.5113	-420.88	0.3686417	1.193311	1.193311	1.193311	1.193311	1.193311	1.193311	0.02790243
19500	-421.5626	-422.4531	0.8905403	0.5821538	0.5821538	0.5821538	0.5821538	0.5821538	0.5821538	0.02880376
19510	-420.5764	-421.0729	0.4965402	1.109732	1.109732	1.109732	1.109732	1.109732	1.109732	0.02851764
19520	-421.1115	-420.5066	-0.6048177	1.680511	1.680511	1.680511	1.680511	1.680511	1.680511	0.02744457
19530	-421.1738	-421.7342	0.5603257	1.172072	1.172072	1.172072	1.172072	1.172072	1.172072	0.02395122
19540	-421.3414	-422.4703	1.128899	0.7429217	0.7429217	0.7429217	0.7429217	0.7429217	0.7429217	0.02369244
19550	-420.9139	-421.3543	0.4404416	1.117657	1.117657	1.117657	1.117657	1.117657	1.117657	0.02975157
19560	-421.3421	-420.6285	-0.7136182	1.703484	1.703484	1.703484	1.703484	1.703484	1.703484	0.02913795
19570	-421.755	-422.2624	0.5073245	1.221881	1.221881	1.221881	1.221881	1.221881	1.221881	0.02302766
19580	-422.1296	-420.5852	-1.544424	2.093342	2.093342	2.093342	2.093342	2.093342	2.093342	0.02906879
19590	-420.5494	-421.3628	0.8133248	0.9118219	0.9118219	0.9118219	0.9118219	0.9118219	0.9118219	0.02802286
19600	-421.7769	-421.8732	0.09626921	1.270591	1.270591	1.270591	1.270591	1.270591	1.270591	0.0316496
19610	-422.1184	-423.3103	1.191919	0.7099966	0.7099966	0.7099966	0.7099966	0.7099966	0.7099966	0.02246908
19620	-420.7346	-420.9475	0.2129107	1.31825	1.31825	1.31825	1.31825	1.31825	1.31825	0.02565822
19630	-422.0059	-421.3055	-0.7003706	1.663358	1.663358	1.663358	1.663358	1.663358	1.663358	0.03131829
19640	-423.7249	-424.4067	0.681862	0.8556598	0.8556598	0.8556598	0.8556598	0.8556598	0.8556598	0.0340655
19650	-421.3373	-421.2928	-0.04457009	1.359224	1.359224	1.359224	1.359224	1.359224	1.359224	0.03059172
19660	-420.483	-421.1124	0.6293712	1.041351	1.041351	1.041351	1.041351	1.041351	1.041351	0.02797997
19670	-421.2158	-421.5734	0.3575983	1.149933	1.149933	1.149933	1.149933	1.149933	1.149933	0.03053073
19680	-420.5998	-420.7122	0.1123877	1.341951	1.341951	1.341951	1.341951	1.341951	1.341951	0.0270674
19690	-421.1893	-420.6535	-0.5357925	1.620852	1.620852	1.620852	1.620852	1.620852	1.620852	0.02907273
19700	-421.7439	-420.5767	-1.167281	1.958644	1.958644	1.958644	1.958644	1.958644	1.958644	0.0265752
19710	-420.5947	-420.7339	0.139149	1.332238	1.332238	1.332238	1.332238	1.332238	1.332238	0.02686717
19720	-422.4774	-422.3466	-0.1308176	1.367638	1.367638	1.367638	1.367638	1.367638	1.367638	0.03278817
19730	-420.6566	-420.8042	0.1475952	1.299851	1.299851	1.299851	1.299851	1.299851	1.299851	0.0284004
19740	-421.6371	-422.7438	1.106677	0.8224435	0.8224435	0.8224435	0.8224435	0.8224435	0.8224435	0.02298949
19750	-422.4804	-420.9243	-1.556123	2.161552	2.161552	2.161552	2.161552	2.161552	2.161552	0.02544341
19760	-420.9172	-420.7528	-0.1644118	1.444967	1.444967	1.444967	1.444967	1.444967	1.444967	0.02896906
19770	-422.5087	-423.6948	1.186137	0.6219779	0.6219779	0.6219779	0.6219779	0.6219779	0.6219779	0.02220005
19780	-422.4207	-423.2566	0.8358255	0.5964336	0.5964336	0.5964336	0.5964336	0.5964336	0.5964336	0.03088094
19790	-420.8277	-421.8688	1.041138	0.6811904	0.6811904	0.6811904	0.6811904	0.6811904	0.6811904	0.02617683
19800	-420.6126	-421.4169	0.8042418	0.9947222	0.9947222	0.9947222	0.9947222	0.9947222	0.9947222	0.02524333
19810	-420.998	-422.0318	1.033813	0.6293221	0.6293221	0.6293221	0.6293221	0.6293221	0.6293221	0.02596713
19820	-420.6661	-421.3527	0.6866717	1.0727	1.0727	1.0727	1.0727	1.0727	1.0727	0.02510662
19830	-422.672	-423.0367	0.3646838	0.3765293	0.3765293	0.3765293	0.3765293	0.3765293	0.3765293	0.02495962
19840	-420.8076	-420.7506	-0.057007	1.396887	1.396887	1.396887	1.396887	1.396887	1.396887	0.02870638
19850	-423.8274	-424.6072	0.7798226	0.7311364	0.7311364	0.7311364	0.7311364	0.7311364	0.7311364	0.03374053
19860	-420.8332	-421.6434	0.8101561	0.8827171	0.8827171	0.8827171	0.8827171	0.8827171	0.8827171	0.02910082
19870	-420.9157	-421.9977	1.082001	0.7080279	0.7080279	0.7080279	0.7080279	0.7080279	0.7080279	0.02508834
19880	-420.6406	-421.2867	0.646143	1.01291	1.01291	1.01291	1.01291	1.01291	1.01291	0.02876641
19890	-423.2491	-422.8122	-0.4368604	1.501871	1.501871	1.501871	1.501871	1.501871	1.501871	0.03381436
19900	-420.4456	-421.2785	0.8328764	0.9233263	0.9233263	0.9233263	0.9233263	0.9233263	0.9233263	0.02708492
19910	-420.743	-421.7517	1.008755	0.7145184	0.7145184	0.7145184	0.7145184	0.7145184	0.7145184	0.02696117
19920	-421.0541	-421.2845	0.2304741	1.329835	1.329835	1.329835	1.329835	1.329835	1.329835	0.02463955
19930	-420.6429	-420.7341	0.09124264	1.334327	1.334327	1.334327	1.334327	1.334327	1.334327	0.02806881
19940	-420.4218	-421.1401	0.7182801	1.019411	1.019411	1.019411	1.019411	1.019411	1.019411	0.02649788
19950	-420.4237	-421.1641	0.7403797	1.00547	1.00547	1.00547	1.00547	1.00547	1.00547	0.02647764
19960	-420.7549	-421.6688	0.9139049	0.8021413	0.8021413	0.8021413	0.8021413	0.8021413	0.8021413	0.02834664
19970	-420.9247	-421.646	0.7212887	0.9414421	0.9414421	0.9414421	0.9414421	0.9414421	0.9414421	0.02957308
19980	-423.3496	-422.7191	-0.6304688	1.593942	1.593942	1.593942	1.593942	1.593942	1.593942	0.03383077
19990	-420.738	-421.3094	0.5714618	1.142215	1.142215	1.142215	1.142215	1.142215	1.142215	0.02499422
20000	-421.8864	-422.8261	0.9396595	0.5085803	0.5085803	0.5085803	0.5085803	0.5085803	0.5085803	0.02417094
20010	-420.8513	-421.4268	0.5755094	1.041236	1.041236	1.041236	1.041236	1.041236	1.041236	0.02953375
20020	-420.8795	-420.5638	-0.3156556	1.538492	1.538492	1.538492	1.538492	1.538492	1.538492	0.02774876
20030	-420.4798	-420.8417	0.3619543	1.214322	1.214322	1.214322	1.214322	1.214322	1.214322	0.02701175
20040	-422.3921	-421.6804	-0.7117092	1.800021	1.800021	1.800021	1.800021	1.800021	1.800021	0.02366318
20050	-423.7716	-423.2874	-0.4841595	1.7345	1.7345	1.7345	1.7345	1.7345	1.7345	0.02168065
20060	-421.161	-420.5471	-0.6138448	1.695328	1.695328	1.695328	1.695328	1.695328	1.695328	0.02683335
20070	-421.7949	-420.5927	-1.202145	1.976287	1.976287	1.976287	1.976287	1.976287	1.976287	0.02649924
20080	-420.9249	-420.5523	-0.3725647	1.573933	1.573933	1.573933	1.573933	1.573933	1.573933	0.0272664
20090	-421.5069	-420.4721	-1.034803	1.875975	1.875975	1.875975	1.875975	1.875975	1.875975	0.02778309
20100	-421.1523	-420.5698	-0.5824799	1.650556	1.650556	1.650556	1.650556	1.650556	1.650556	0.02860289
20110	-421.1209	-422.0476	0.92672	0.7327202	0.7327202	0.7327202	0.7327202	0.7327202	0.7327202	0.02911513
20120	-421.2818	-420.7198	-0.5620528	1.62757	1.62757	1.62757	1.62757	1.62757	1.62757	0.02942468
20130	-421.9453	-420.6301	-1.315175	2.031589	2.031589	2.031589	2.031589	2.031589	2.031589	0.02636464
20140	-424.4754	-421.1154	-3.360018	2.990264	2.990264	2.990264	2.990264	2.990264	2.990264	0.02828307
20150	-423.228	-423.5929	0.3649113	1.086112	1.086112	1.086112	1.086112	1.086112	1.086112	0.03386755
20160	-421.0974	-420.6602	-0.4372534	1.575888	1.575888	1.575888	1.575888	1.575888	1.575888	0.028969
20170	-423.0294	-420.718	-2.311472	2.489496	2.489496	2.489496	2.489496	2.489496	2.489496	0.02723471
20180	-421.3542	-420.6291	-0.7251475	1.708664	1.708664	1.708664	1.708664	1.708664	1.708664	0.02915213
20190	-420.5511	-421.5074	0.9563156	0.8141219	0.8141219	0.8141219	0.8141219	0.8141219	0.8141219	0.0269099
20200	-420.4535	-420.9253	0.4717952	1.161006	1.161006	1.161006	1.161006	1.161006	1.161006	0.02669893
20210	-420.6283	-421.5806	0.952326	0.8797336	0.8797336	0.8797336	0.8797336	0.8797336	0.8797336	0.02532932
20220	-421.1679	-422.0024	0.8344904	1.014702	1.014702	1.014702	1.014702	1.014702	1.014702	0.02376259
20230	-420.7216	-420.7347	0.01317764	1.403702	1.403702	1.403702	1.403702	1.403702	1.403702	0.02639247
20240	-421.6554	-420.6506	-1.00486	1.834808	1.834808	1.834808	1.834808	1.834808	1.834808	0.02944782
20250	-420.5385	-420.834	0.2954901	1.231914	1.231914	1.231914	1.231914	1.231914	1.231914	0.02792651
20260	-420.7751	-421.813	1.03794	0.803584	0.803584	0.803584	0.803584	0.803584	0.803584	0.02501201
20270	-422.0574	-421.0004	-1.056999	1.934872	1.934872	1.934872	1.934872	1.934872	1.934872	0.02504191
20280	-421.7791	-421.1087	-0.6704211	1.657018	1.657018	1.657018	1.657018	1.657018	1.657018	0.03080646
20290	-422.1995	-422.7284	0.5288793	1.013905	1.013905	1.013905	1.013905	1.013905	1.013905	0.03229615
20300	-420.5822	-420.962	0.3798237	1.226216	1.226216	1.226216	1.226216	1.226216	1.226216	0.02594611
20310	-420.6644	-420.9358	0.2714002	1.285326	1.285326	1.285326	1.285326	1.285326	1.285326	0.02581585
20320	-420.9247	-420.7031	-0.2216164	1.521067	1.521067	1.521067	1.521067	1.521067	1.521067	0.02619602
20330	-421.7251	-420.4854	-1.239704	1.977262	1.977262	1.977262	1.977262	1.977262	1.977262	0.02745619
20340	-421.0648	-422.1691	1.104318	0.7168344	0.7168344	0.7168344	0.7168344	0.7168344	0.7168344	0.02449112
20350	-420.4519	-421.1253	0.6734913	1.019587	1.019587	1.019587	1.019587	1.019587	1.019587	0.02770414
20360	-420.9976	-421.4401	0.442495	1.224185	1.224185	1.224185	1.224185	1.224185	1.224185	0.02446352
20370	-420.4217	-420.9824	0.560708	1.100395	1.100395	1.100395	1.100395	1.100395	1.100395	0.02717793
20380	-420.7276	-420.9234	0.1957563	1.32547	1.32547	1.32547	1.32547	1.32547	1.32547	0.02573184
20390	-421.296	-422.243	0.9469272	0.5529429	0.5529429	0.5529429	0.5529429	0.5529429	0.5529429	0.02617047
20400	-421.3687	-420.4772	-0.8915182	1.808162	1.808162	1.808162	1.808162	1.808162	1.808162	0.02783545
20410	-421.8021	-420.6652	-1.13686	1.894662	1.894662	1.894662	1.894662	1.894662	1.894662	0.02956163
20420	-421.4227	-420.5037	-0.9190469	1.811589	1.811589	1.811589	1.811589	1.811589	1.811589	0.02840327
20430	-420.4291	-421.1914	0.7623495	0.9923256	0.9923256	0.9923256	0.9923256	0.9923256	0.9923256	0.02641706
20440	-421.7071	-420.6345	-1.072547	1.867266	1.867266	1.867266	1.867266	1.867266	1.867266	0.02939475
20450	-421.5304	-421.6269	0.09656621	1.412401	1.412401	1.412401	1.412401	1.412401	1.412401	0.02385437
20460	-425.2102	-425.881	0.6708082	0.5490973	0.5490973	0.5490973	0.5490973	0.5490973	0.5490973	0.03428067
20470	-421.1018	-422.0647	0.9629291	0.6475726	0.6475726	0.6475726	0.6475726	0.6475726	0.6475726	0.02811088
20480	-420.592	-421.1533	0.5613164	1.135849	1.135849	1.135849	1.135849	1.135849	1.135849	0.02553586
20490	-420.6746	-421.1591	0.4844889	1.182925	1.182925	1.182925	1.182925	1.182925	1.182925	0.02533041
20500	-422.6538	-423.4572	0.8034249	1.089636	1.089636	1.089636	1.089636	1.089636	1.089636	0.02171478
20510	-421.0352	-421.9988	0.963566	0.6798123	0.6798123	0.6798123	0.6798123	0.6798123	0.6798123	0.02828599
20520	-420.417	-421.056	0.6390773	1.064853	1.064853	1.064853	1.064853	1.064853	1.064853	0.02667407
20530	-421.1639	-421.6518	0.4879786	1.077293	1.077293	1.077293	1.077293	1.077293	1.077293	0.03039202
20540	-420.7093	-420.9878	0.2784837	1.221995	1.221995	1.221995	1.221995	1.221995	1.221995	0.02894286
20550	-420.6213	-421.6119	0.9905946	0.7696296	0.7696296	0.7696296	0.7696296	0.7696296	0.7696296	0.02684205
20560	-420.7297	-421.6869	0.9572342	0.7639655	0.7639655	0.7639655	0.7639655	0.7639655	0.7639655	0.02784252
20570	-420.4384	-420.9475	0.5091557	1.1255	1.1255	1.1255	1.1255	1.1255	1.1255	0.02739799
20580	-420.8045	-421.7783	0.973804	0.8839925	0.8839925	0.8839925	0.8839925	0.8839925	0.8839925	0.024672
20590	-420.4144	-421.1089	0.6944791	1.031057	1.031057	1.031057	1.031057	1.031057	1.031057	0.02664748
20600	-421.2818	-420.7333	-0.5484532	1.682295	1.682295	1.682295	1.682295	1.682295	1.682295	0.02584215
20610	-420.6295	-421.0646	0.4351187	1.14036	1.14036	1.14036	1.14036	1.14036	1.14036	0.02873986
20620	-421.4447	-421.1301	-0.3146583	1.49232	1.49232	1.49232	1.49232	1.49232	1.49232	0.03052516
20630	-420.4617	-421.3446	0.8829564	0.8943467	0.8943467	0.8943467	0.8943467	0.8943467	0.8943467	0.02669621
20640	-420.546	-421.0038	0.4577591	1.135831	1.135831	1.135831	1.135831	1.135831	1.135831	0.02832294
20650	-420.9453	-421.9156	0.9702809	0.6954885	0.6954885	0.6954885	0.6954885	0.6954885	0.6954885	0.02809551
20660	-420.964	-421.7682	0.804137	0.8766292	0.8766292	0.8766292	0.8766292	0.8766292	0.8766292	0.0294772
20670	-421.8888	-421.9505	0.06175837	1.285149	1.285149	1.285149	1.285149	1.285149	1.285149	0.03184802
20680	-421.5224	-422.6691	1.146687	0.6816991	0.6816991	0.6816991	0.6816991	0.6816991	0.6816991	0.02355532
20690	-422.4717	-422.0007	-0.470962	1.53657	1.53657	1.53657	1.53657	1.53657	1.53657	0.03254175
20700	-422.0421	-420.6344	-1.407764	2.023613	2.023613	2.023613	2.023613	2.023613	2.023613	0.02941884
20710	-422.8747	-422.2946	-0.5800805	1.756121	1.756121	1.756121	1.756121	1.756121	1.756121	0.02278633
20720	-422.0364	-420.9253	-1.111155	1.956293	1.956293	1.956293	1.956293	1.956293	1.956293	0.02525134
20730	-421.3475	-422.4504	1.102895	0.6322378	0.6322378	0.6322378	0.6322378	0.6322378	0.6322378	0.0242723
20740	-421.5063	-421.4445	-0.0617674	1.361454	1.361454	1.361454	1.361454	1.361454	1.361454	0.03098333
20750	-420.9813	-421.9849	1.003614	0.6306809	0.6306809	0.6306809	0.6306809	0.6306809	0.6306809	0.02678337
20760	-420.7569	-421.3048	0.547944	1.06424	1.06424	1.06424	1.06424	1.06424	1.06424	0.02924868
20770	-420.9322	-421.9308	0.9986216	0.6534858	0.6534858	0.6534858	0.6534858	0.6534858	0.6534858	0.0271795
20780	-421.5233	-421.2333	-0.290063	1.476654	1.476654	1.476654	1.476654	1.476654	1.476654	0.0307676
20790	-420.4415	-421.1684	0.7268871	0.9886446	0.9886446	0.9886446	0.9886446	0.9886446	0.9886446	0.02751977
20800	-420.6911	-420.6581	-0.03301132	1.400972	1.400972	1.400972	1.400972	1.400972	1.400972	0.02779404
20810	-425.435	-424.9362	-0.4987395	1.494315	1.494315	1.494315	1.494315	1.494315	1.494315	0.03654282
20820	-420.4242	-421.0381	0.6138481	1.081711	1.081711	1.081711	1.081711	1.081711	1.081711	0.02660023
20830	-420.9299	-421.9567	1.026869	0.6444454	0.6444454	0.6444454	0.6444454	0.6444454	0.6444454	0.02633813
20840	-420.502	-420.9185	0.4164886	1.197854	1.197854	1.197854	1.197854	1.197854	1.197854	0.02637593
20850	-421.6762	-422.459	0.7827212	0.8490405	0.8490405	0.8490405	0.8490405	0.8490405	0.8490405	0.03100386
20860	-421.4162	-422.38	0.9637532	0.543666	0.543666	0.543666	0.543666	0.543666	0.543666	0.02534327
20870	-421.4841	-422.0877	0.6035656	0.9917244	0.9917244	0.9917244	0.9917244	0.9917244	0.9917244	0.03099058
20880	-421.7541	-420.8288	-0.9253076	1.786967	1.786967	1.786967	1.786967	1.786967	1.786967	0.03012763
20890	-420.436	-421.1487	0.7126721	0.9989645	0.9989645	0.9989645	0.9989645	0.9989645	0.9989645	0.02748944
20900	-424.2993	-425.0723	0.7730246	1.147096	1.147096	1.147096	1.147096	1.147096	1.147096	0.02025459
20910	-420.952	-422.0027	1.05077	0.6495617	0.6495617	0.6495617	0.6495617	0.6495617	0.6495617	0.02576527
20920	-420.5303	-420.7821	0.2517807	1.261884	1.261884	1.261884	1.261884	1.261884	1.261884	0.02755053
20930	-420.6325	-421.5584	0.9259492	0.8122359	0.8122359	0.8122359	0.8122359	0.8122359	0.8122359	0.02778291
20940	-421.6032	-422.2825	0.6792225	1.12554	1.12554	1.12554	1.12554	1.12554	1.12554	0.02311154
20950	-420.6154	-421.3655	0.7501202	0.9472587	0.9472587	0.9472587	0.9472587	0.9472587	0.9472587	0.02850857
20960	-421.8968	-420.7049	-1.191871	1.917388	1.917388	1.917388	1.917388	1.917388	1.917388	0.02975029
20970	-421.9374	-422.8102	0.8727999	1.024463	1.024463	1.024463	1.024463	1.024463	1.024463	0.02252669
20980	-420.4537	-421.0113	0.5575602	1.119466	1.119466	1.119466	1.119466	1.119466	1.119466	0.02638016
20990	-421.0385	-421.9488	0.9102257	0.767578	0.767578	0.767578	0.767578	0.767578	0.767578	0.02912313
21000	-424.0884	-423.628	-0.4603739	1.497277	1.497277	1.497277	1.497277	1.497277	1.497277	0.03495147
21010	-422.6056	-421.2856	-1.319972	2.06849	2.06849	2.06849	2.06849	2.06849	2.06849	0.02448679
21020	-422.9538	-420.6643	-2.289577	2.463911	2.463911	2.463911	2.463911	2.463911	2.463911	0.02809436
21030	-421.5447	-420.8205	-0.7241335	1.770751	1.770751	1.770751	1.770751	1.770751	1.770751	0.02550683
21040	-420.8845	-421.9527	1.068174	0.6881339	0.6881339	0.6881339	0.6881339	0.6881339	0.6881339	0.02548259
21050	-421.5487	-421.7562	0.2074527	1.219275	1.219275	1.219275	1.219275	1.219275	1.219275	0.03123295
21060	-421.0969	-421.7883	0.691351	0.9516237	0.9516237	0.9516237	0.9516237	0.9516237	0.9516237	0.03005508
21070	-421.168	-421.4003	0.2323706	1.220792	1.220792	1.220792	1.220792	1.220792	1.220792	0.03037746
21080	-421.4273	-421.932	0.504774	1.055928	1.055928	1.055928	1.055928	1.055928	1.055928	0.03095687
21090	-420.5159	-420.8585	0.3426033	1.233789	1.233789	1.233789	1.233789	1.233789	1.233789	0.02654676
21100	-420.4595	-421.2796	0.8200509	0.9593667	0.9593667	0.9593667	0.9593667	0.9593667	0.9593667	0.02614486
21110	-421.1299	-420.6321	-0.4977495	1.649575	1.649575	1.649575	1.649575	1.649575	1.649575	0.02633394
21120	-420.9034	-421.4854	0.5819753	1.034052	1.034052	1.034052	1.034052	1.034052	1.034052	0.0296801
21130	-420.5855	-421.5796	0.9940941	0.7996226	0.7996226	0.7996226	0.7996226	0.7996226	0.7996226	0.02621268
21140	-420.7775	-421.771	0.9934935	0.7144853	0.7144853	0.7144853	0.7144853	0.7144853	0.7144853	0.027376
21150	-423.5218	-422.6245	-0.8972946	1.911841	1.911841	1.911841	1.911841	1.911841	1.911841	0.02242408
21160	-421.531	-420.4856	-1.045413	1.873353	1.873353	1.873353	1.873353	1.873353	1.873353	0.02823748
21170	-421.3841	-422.2796	0.8955751	0.5450077	0.5450077	0.5450077	0.5450077	0.5450077	0.5450077	0.02719384
21180	-420.798	-421.1165	0.3184711	1.193404	1.193404	1.193404	1.193404	1.193404	1.193404	0.02933299
21190	-421.1978	-422.3104	1.112543	0.7527787	0.7527787	0.7527787	0.7527787	0.7527787	0.7527787	0.0239762
21200	-420.8172	-421.37	0.5528747	1.157312	1.157312	1.157312	1.157312	1.157312	1.157312	0.02478419
21210	-421.1999	-421.0804	-0.1194164	1.4039	1.4039	1.4039	1.4039	1.4039	1.4039	0.03012243
21220	-421.5154	-420.5864	-0.928992	1.805449	1.805449	1.805449	1.805449	1.805449	1.805449	0.02906655
21230	-421.1032	-421.4998	0.3965448	1.133043	1.133043	1.133043	1.133043	1.133043	1.133043	0.03025957
